"Time","Percentual_Bolha_Flotavel Monitor: Percentual_Bolha_Flotavel Monitor"
22.680000000000746,1.100564108526964E-6
22.695714285715034,1.1000650511717285E-6
22.712857142857892,1.0999078366607677E-6
22.72857142857218,1.099903779504807E-6
22.745714285715042,1.0997582881527735E-6
22.76142857142933,1.099556493827657E-6
22.77857142857219,1.099132362749854E-6
22.794285714286477,1.0987675139608525E-6
22.81142857142934,1.0979415602182741E-6
22.827142857143627,1.0980889447579245E-6
22.844285714286485,1.0978666540335034E-6
22.860000000000774,1.0972460471417704E-6
22.877142857143635,1.0970640609270366E-6
22.894285714286493,1.0968942215502698E-6
22.91000000000078,1.0969470149041066E-6
22.927142857143643,1.0965026068319584E-6
22.942857142857928,1.0963307262209522E-6
22.96000000000079,1.0962065700388848E-6
22.97571428571508,1.096358112003713E-6
22.992857142857936,1.0955596607679545E-6
23.008571428572225,1.095157457400286E-6
23.025714285715086,1.094625241815271E-6
23.041428571429375,1.0943353330559156E-6
23.058571428572233,1.0942538949296037E-6
23.07428571428652,1.0942268254328991E-6
23.091428571429383,1.094036310615456E-6
23.10714285714367,1.093838629056146E-6
23.12428571428653,1.0937809954852965E-6
23.140000000000818,1.093473291326383E-6
23.15714285714368,1.0932736360802308E-6
23.174285714286537,1.0927650454085923E-6
23.190000000000826,1.0923732329840916E-6
23.207142857143687,1.091812702925966E-6
23.222857142857972,1.091458996838429E-6
23.240000000000833,1.091208988007364E-6
23.255714285715122,1.0912657521465235E-6
23.27285714285798,1.091049517691534E-6
23.28857142857227,1.0907930794760058E-6
23.30571428571513,1.090309115100297E-6
23.32142857142942,1.0899182585799066E-6
23.338571428572276,1.0899515859743282E-6
23.354285714286565,1.0899573937522106E-6
23.371428571429426,1.0898960611958894E-6
23.387142857143715,1.089665935745142E-6
23.404285714286573,1.0896138035078118E-6
23.42000000000086,1.0891467103791545E-6
23.437142857143723,1.0891310839608383E-6
23.45428571428658,1.0889692723517836E-6
23.47000000000087,1.088997514290814E-6
23.48714285714373,1.0884723903811414E-6
23.502857142858016,1.0881535166583457E-6
