N_estagios,pos_alimentacao,razao_refluxo,corte_pct,pressao,z_propeno,pureza_topo,recuperacao,Q_refervedor,R_sobre_Rmin,T_condensador
170,0.5487675995373167,9.962718415044248,99.29097801292858,14.10287799486332,0.6698855314728571,94.44636108879601,93.77671562268758,27.0132622256054,1.031506205525533,32.8720643248792
220,0.4228936097613535,10.97720270530134,97.31822638672998,21.47003103423864,0.7228074137303978,93.07260146468208,90.57660499741826,26.90870974505761,1.034590994216721,51.90204851537243
250,0.334842656413,20.25924557719007,99.75988116385219,17.78698783990927,0.8460929631161503,99.55401439788285,99.3149664571722,61.83302986963062,1.653648998578803,43.08797653991542
110,0.4756217269662767,9.027303834576159,97.80200625121277,17.70649940352142,0.8016575658754679,93.94569687429339,91.88077632974182,27.13425325185169,1.068686302701505,42.88161663737964
120,0.5777704367822036,19.15087762213498,99.18677162854374,18.24110758097656,0.782125735040009,98.68931013604458,97.88674066642379,53.3787731733407,1.594040554334955,44.24012400804037
110,0.541712278227508,17.28511304055527,98.07880261603194,16.41630909801088,0.719343460529577,98.0460829912486,96.16242420973755,45.67857253913505,1.51872441761936,39.47966475221085
260,0.3391342100488953,14.57350332552567,99.32128646528894,14.22995420607366,0.7108857452565338,98.83541841482274,98.16460905295303,40.63516417533587,1.313868722684622,33.2542829524192
120,0.6531425300408155,22.74676659972966,97.17683508260463,19.83592847981863,0.8152243572818348,99.11450870290437,96.31634266515519,62.1839078484743,1.764346532502276,48.13352370790068
140,0.3542418147092685,11.26880159949139,97.40088803969796,17.44875664273463,0.8713979138205294,97.25356661820025,94.72583753640632,36.12519401153011,1.168337486481592,42.2163272437453
180,0.637222460447438,11.36613184385002,99.83114646125725,20.32898366115242,0.6149601206681226,91.63988940457641,91.48515220841685,24.83906186860071,1.01520178609094,49.29270188665885
220,0.6071736050134524,21.57100682327524,97.65745218148417,16.70186798291467,0.7996298929994926,99.91967466130136,97.57900850225492,62.05880643678258,1.778082274581935,40.24846524406746
100,0.3125347602928057,21.42958238559961,98.90997856781392,14.54314863263816,0.8541435061899713,98.63443045133283,97.55929401989863,69.60105917304485,2.107294509911044,34.18602345459874
170,0.3050437749276869,21.89762339619547,99.66679837837019,20.81195610035584,0.6061584644478047,96.37961663800169,96.05847819244327,44.80402678962268,1.631978785798594,50.40930651775273
140,0.6185326490657403,22.72474873105064,99.26861180719352,19.98831359496526,0.8571657639254351,99.43265159791042,98.70541292432891,66.5185468323556,1.723715358215989,48.49391083672992
240,0.3045930245838128,11.57188877842203,97.26560630132572,16.01772218949348,0.786397846862278,97.05107632966407,94.39731781401018,34.31695638612089,1.139651434284708,38.39058331214125
220,0.545918139002379,13.04857068312168,98.36521218682921,19.63090919503011,0.7721639731572708,97.46976436257671,95.87634053325102,35.42034431974524,1.098453936854896,47.64559194383639
200,0.4830926634241827,13.98232871546969,98.08414076187296,19.13607125547714,0.8776209747564281,98.74488476802877,96.85307177102258,43.24717467007337,1.17384949830451,46.45304524437995
250,0.5911397022651508,8.301117167342454,97.78192909758869,19.41957527734898,0.8127165762887802,93.37572951587201,91.30458962956615,24.64266124997603,1.000738796055077,47.13888697553972
120,0.4285264756298623,9.571968505252153,98.72539719750209,20.44807711717486,0.6275871173408814,87.08715422996545,85.97713892153463,21.37798089136783,1.047488387952848,49.56974319130319
110,0.6716721592417918,14.54464034937695,97.65494334083661,14.83250339267403,0.6941673451954499,97.81289967334675,95.5191317560361,38.4869043688589,1.326007870641609,35.03422207584083
240,0.5116409367819317,23.40453536499664,99.57864590086434,17.9494578656666,0.8428589297836879,99.90718063643243,99.48621763548996,70.35231401721251,1.852246444656657,43.50253092631914
260,0.4785972034426406,19.99172754485905,98.99209044938942,21.95199958810397,0.6451868801456178,98.81095839535612,97.81503330863949,42.37885560714423,1.374156235970431,52.97525283037692
170,0.3532859110696241,8.13754397476837,99.30136186143663,14.16116728462093,0.7768113047270571,93.72720723941153,93.07239322342666,26.08288370964818,1.037028458929606,33.04769004621431
250,0.3647103335260413,12.64818516928703,98.46973398288975,20.14419703918509,0.8062650371294702,96.94466608223367,95.46115480177623,35.58893013604145,1.108086757399071,48.86059094555316
220,0.3262213992286473,22.10651994612068,97.96943067701669,17.5106803246662,0.825071212261892,99.47180935476923,97.45196530899484,64.71570336146473,1.826951851335815,42.37679403412574
200,0.6578408355519175,17.66245502346381,98.65513281576024,15.73431686148606,0.8964360991335009,99.90166164234341,98.55811697840529,59.22811969289735,1.508086333946671,37.60448755196421
240,0.5003712932845576,18.52173338240758,98.62386041906419,19.91539787439816,0.6133819550855784,98.86237574335691,97.50189146009906,38.971886446864,1.326762961104056,48.32170733991131
110,0.3714534174860455,10.28512075248361,99.09500563550952,17.55731409014203,0.6571403615641175,90.40167320603464,89.58354315811495,25.43933146081602,1.123802028638831,42.49737539186418
110,0.5646957218465395,20.68164176611975,97.29515840870727,16.76717833695933,0.624443030483136,98.19671272951922,95.54064720232893,46.32059095406763,1.667896369018468,40.42299089996811
160,0.6193145889202132,22.2328763500154,99.38645838443675,17.36682146376185,0.892666636884422,99.83651896019559,99.22398036884509,71.62358443078125,1.800648924214725,42.00338545305306
140,0.6036635153286158,14.73219991728664,97.87175625656391,18.32303088136762,0.6483444663862232,96.95696436287037,94.89348383499203,34.03148334470019,1.206599082948993,44.44581858191094
150,0.5920216098236851,12.17655466688052,98.11460520746971,17.33176504168473,0.7849196301315912,97.33206719157339,95.49697346528139,35.28579923850112,1.128504707918801,41.91206081090598
130,0.6000082423687912,10.72886697991192,98.23364371151087,19.1997968652267,0.6777915637144586,92.47706029844238,90.84358592845095,26.15292256766493,1.051157089327337,46.6078245263015
200,0.6575090357519686,13.47005765980855,97.7688603220159,15.6818110048268,0.6057423771144357,98.23004050088284,96.03839109156777,30.78403635778533,1.099103420638997,37.45774952272575
210,0.4568252671591937,22.64385602634773,97.44955860083601,14.61091212568618,0.6589288079048506,99.77771910573567,97.23294685052144,55.69123414210893,1.89156202243473,34.38573175322921
110,0.4652176964605227,21.67161095593497,99.2715790175631,17.20930726015754,0.7560507176428568,98.48073963936645,97.76338526817425,59.31354131469757,1.862751177392906,41.59202334025792
170,0.5884309012097306,23.44273676641658,97.04442111193391,20.85243166731298,0.7942886221247026,99.47103566829432,96.53109073834152,60.97025568930059,1.71005431024449,50.50206013689984
130,0.6697150605339557,16.95503085435182,97.86806619165633,14.90605939460546,0.8184518028093036,99.43258312143334,97.31274626535806,52.45308689450522,1.529089603943758,35.24796002411466
150,0.5113960472919047,20.35948750562594,98.89446408660972,17.90815575516969,0.8908287376965629,99.5894612274667,98.48846396764516,64.6849112393993,1.65667294747489,43.39739658809054
160,0.6869804650393314,9.986751598153264,98.79704312420648,14.50086813712679,0.7066565885324031,95.31245906801304,94.16589128816651,28.19701841482953,1.031773743657909,34.0610809986369
240,0.5532388196714222,20.45602475036681,97.35139853871719,14.20604938630015,0.678728969507385,99.92733152801782,97.28065476494581,52.41596674777238,1.73992520337294,33.18256874880007
190,0.3786956731416285,11.81253260666504,98.40749454774679,21.18739793244377,0.8567244092119625,96.63012995975811,95.0912898716296,34.7090644936685,1.091629244992128,51.26489598447125
160,0.4383851465281099,9.171534505810589,97.58714860070157,15.06480767513625,0.728064319579443,93.64167946415762,91.38224489088013,26.2756976888047,1.042224950783377,35.70670454108279
240,0.6989918761152774,11.63058627109602,98.1652838272573,19.62197352335602,0.7832359233298805,96.78558641883038,95.00984561192021,32.24211054334485,1.026645456530547,47.62424478766428
180,0.5217887227797881,20.23462254172563,98.28081599608529,16.87932481663674,0.7583321806993335,99.56714449520277,97.85540207388659,55.52746851136808,1.672470513793211,40.72155762104182
230,0.3617503698114305,13.07368497730792,97.36163595014025,15.08787438347936,0.7443291074017995,98.07849353148018,95.49082581750162,37.06555732618364,1.213532170550862,35.7730754018595
120,0.446834150150232,16.06254297028482,98.40557091252597,18.91850106912293,0.808293069596705,97.65823561404092,96.10114429909672,45.71186481631613,1.407486078937956,45.92186508398134
130,0.5771955722060054,15.55781992791593,98.65078209335832,18.30561700770445,0.6241993176192278,96.72410027262734,95.419081391711,34.7702240517719,1.256978136822103,44.40214965400935
180,0.63463016747199,23.16463606545329,97.17178767866716,16.20534874012694,0.6437160967372125,99.82529538292219,97.00202407909551,53.74286542438149,1.832171751448447,38.90560708983821
220,0.3040336666012183,11.8999485623315,99.28389911045228,14.75278682021052,0.7214250686416402,96.63913587996342,95.94710216827578,33.79924880710934,1.168660159201224,34.80172951114815
210,0.3208643691109493,10.77644187119603,99.49271853345989,18.79113792302832,0.7727525473438204,94.89680131112378,94.41540742573305,30.57493647608834,1.084696218039795,45.60892842633393
250,0.6320318314574659,17.95059928877279,99.10576440452114,21.31680537541024,0.896077568302746,99.62160873687482,98.73075685076101,53.92741301541317,1.264166936272115,51.55735417271529
220,0.6164138762797229,16.75142358032242,97.14981179944409,14.98761701050215,0.7885198814202798,99.82171532755318,96.97660857569477,49.51622062322557,1.462564151931986,35.48407362333239
170,0.5664761437038891,9.209046997416765,98.0368396607646,15.5648816681318,0.8813155626677676,97.39652137125603,95.48447149190059,31.75900400759798,1.029779073767894,37.12971073480117
110,0.3458913500398397,9.458325224615633,99.23167723039808,21.59824405944161,0.7118387880438007,89.01302604969327,88.32911870264178,23.52997224488124,1.095117589835337,52.18916273263613
110,0.3494866567833349,11.63777137553319,99.84629426091118,20.1854208455123,0.7658902794657507,93.47362233716116,93.32994801509473,31.71437587432659,1.20651598893043,48.95722904663353
110,0.613753219515644,22.15491904891282,97.55552824976071,14.82690746172145,0.8275672654514434,99.5433515669941,97.11004245869756,68.28412423530375,1.994054124854721,35.01793065943247
190,0.6408840348332189,19.37102573768049,98.99645473427768,14.14749450305104,0.8523773938614176,99.93587911619228,98.93297733256374,63.62612744416701,1.740951487342572,33.00654030637452
250,0.5213620877262204,23.51144345979392,97.17952445312574,20.90692747178301,0.6520739195747534,99.57762218690299,96.76905970296251,50.20652268538532,1.638309511795465,50.62674456286169
100,0.6023018563454039,9.696919164210557,98.46174931614115,21.47312769324519,0.7799545318931574,92.25586688643565,90.83674038315516,26.23538595479527,1.078184102978617,51.90899705536481
230,0.6788466506832279,21.32547612402961,98.08531083888833,21.86535270973668,0.8549512605734635,99.73167502990775,97.822123457915,59.28912917169666,1.463320691016656,52.7835306996198
240,0.3576659304047934,19.81280440814421,99.40129407915791,15.89522192890197,0.7794345091790892,99.57463043867601,98.97847123058301,57.68364695271276,1.699127475762914,38.05201754608993
130,0.4189774378957227,16.97714635753259,98.65730758265586,20.96299646885134,0.8391624424321578,97.73103043103754,96.4188032960477,48.05084580622009,1.402883654524688,50.75479235283422
210,0.4703783422105945,15.63388872022182,97.33649134113733,21.16013565823436,0.7026061719638296,97.28731396876378,94.69605793723085,36.57393225529031,1.203937013719874,51.20312538626348
210,0.6261617897355929,9.63747153486684,98.01374438250186,14.30860561653413,0.6963709461041959,94.81587886344312,92.93259314323774,26.7900961050212,1.010494965458526,33.48963161276163
150,0.3432268254969269,17.72318018816784,98.23607220788729,16.64403469987028,0.6629727204074152,97.19246074645547,95.47805591951051,42.98333535410164,1.530968890954587,40.09351721594697
150,0.6580406253722496,19.61942375326529,99.82013258149816,17.6957404713314,0.6671245496456512,99.17336003631296,98.99497947377411,47.40148258468022,1.540936210725217,42.85398239897597
120,0.6883867849909699,11.1664791488871,97.35518120993201,18.55867427480966,0.7143083166053519,94.17765273257467,91.68682447705856,28.70604823214608,1.086242766613323,45.03389796720376
130,0.6230331171582453,8.335899079311639,99.1482709851942,14.63416414013133,0.7628046428007307,93.60860241237081,92.81131078527044,25.8885639228835,1.024333170972489,34.45410659922896
240,0.359999739372544,15.86603668890148,99.55792985170879,14.5646190438047,0.635103910522582,98.7571145368765,98.32053881419522,39.15395895080125,1.346440804583961,34.24937129936552
140,0.5589849315263331,15.75716391665861,98.12706277102393,14.3639930110909,0.8047940197641962,99.23343279839366,97.37485289192159,48.77684694864668,1.455752413144029,33.65481437809876
100,0.6101683141310699,23.95529584932327,97.33362873125573,17.34118643580191,0.7098913680339698,98.70810202848274,96.07617755607248,59.94810200903149,1.981488533264455,41.93661704287013
130,0.433765462874528,10.56225986450538,99.75564325266171,15.28527883027494,0.6468825638761511,92.82340828225512,92.59658802100805,27.01102529883334,1.094144121703991,36.33814753480669
220,0.6828409479227848,23.82467997639999,98.92648876635565,18.06740153073147,0.8081893953800434,99.94992704166799,98.87695334685634,68.00944202955918,1.873615694593036,43.80182233696206
160,0.3363187486617826,19.96235685886442,98.71590784051588,18.56496256981418,0.8842616215609247,99.11029254260997,97.83762504682853,62.07497515643318,1.659416652627756,45.04951924099544
240,0.58986803498175,19.1666807634607,97.90557028455919,17.49698077582754,0.8693076902393717,99.89085219712923,97.79870850570551,59.4876709738557,1.540679450000408,42.34132800079112
140,0.5164718719384632,10.31605804260075,98.14000751884866,19.34476242560707,0.8672736266777851,96.5533313220193,94.7574466191286,32.16013128413304,1.062989698170474,46.95858723303769
210,0.3179658828972839,17.41028677209094,99.3665933865168,16.47537990256585,0.7621783070860197,98.72316322072791,98.09784417584801,49.31234263223284,1.51863381495421,39.63947020219604
170,0.3919754762635566,13.82002694963664,97.44399014329782,21.00838689236529,0.8762786578502739,97.78293586655269,95.28359438763083,40.81634838199464,1.183179505346567,50.85827832348787
200,0.3606430627836846,9.278576132915914,98.68383031686601,17.11684757642448,0.8192871171956649,95.33512879849243,94.08035673586994,29.02066272493688,1.042949072057824,41.34931877070341
160,0.4669716564646922,11.60003745823726,98.55050517272146,21.4589976105839,0.8291010261137272,95.85239878138788,94.46302321922924,32.88980972357007,1.079706466674106,51.87728513939641
150,0.3373110167206265,13.71690019728243,97.76014128780434,14.21071554278769,0.7402803145271726,97.2780285435154,95.09913814613131,39.37410137550778,1.351784792136457,33.19657392587902
200,0.4894796723632142,12.39115538626164,97.45588479867889,14.68011909763142,0.6981448945083423,97.803686769682,95.31544830712204,33.37613045790753,1.138427497314882,34.58901448469902
150,0.659685152655933,19.17653476498276,98.81061248362174,15.75867813273705,0.7653422874426702,99.62044355565025,98.43557043623868,54.72915573431887,1.640781697970951,37.67245205059925
180,0.3024740861355327,20.5340205014199,98.32196682820728,14.8082806714084,0.6551623259863117,98.47090455692471,96.81853011389518,50.6878240814218,1.775435972133355,34.96367100240957
240,0.6246655179705471,12.75910571836308,98.07145404876205,19.44160840957425,0.8059067761605838,97.99530806646798,96.10542352034895,36.23899901004983,1.071998500953941,47.19189435874949
150,0.5907707932209596,12.62281301147491,97.2078031142527,19.04626838945411,0.8875210799308029,98.29584896524858,95.55123533162204,39.48337106719949,1.126969806040028,46.23431432056231
130,0.3957520029827021,13.75194546569139,97.21585647529159,15.69208534404635,0.655277044618735,95.6097937103378,92.94787982976435,33.75132005400669,1.281606953878629,37.48649058968914
180,0.5087758173018694,20.18806596544012,98.47820747203107,21.75739031987079,0.6731755658441456,98.26454291681992,96.76916044506895,44.5862115099191,1.444169138181266,52.54390438407938
260,0.3232713156721554,19.23419955273345,99.85519156712348,15.4558414504379,0.6162499673837329,99.16218922783277,99.01859401560591,44.92633179501517,1.551233079718621,36.8222251274679
200,0.3555622500588186,16.72532776362449,98.59155081941663,15.87403178651445,0.8756545380649623,99.38054674014218,97.98082224392138,54.7643177807254,1.491281305529068,37.99326491604967
120,0.5765444854184054,15.57263091155142,99.20812584860133,14.01912467419729,0.8027182987523731,98.98613337275708,98.2022877691092,48.97321362865209,1.47372926215663,32.61880622982011
220,0.5697595494052394,18.32054756449163,98.5536854894879,16.4697491137553,0.8405535750857089,99.82512409683027,98.38133884188109,56.61141059551296,1.535844500764686,39.62425460227274
220,0.4409593422884122,8.241438469916583,98.98290222496168,21.48337046719529,0.8320463895385154,93.16552248506743,92.21793802876897,24.30211096819419,1.003659631189623,51.93197567765742
190,0.3625451139796525,14.42506155741215,98.1089132195943,21.04854642392509,0.7661390789871336,96.44066243480718,94.61688581656685,37.36469463383818,1.214010828270222,50.94970861480169
220,0.6114041431769728,10.04859558875486,97.69201821647762,15.3321367804911,0.76719636100824,96.50347100733202,94.27618847601602,29.95093806910121,1.022850456660809,36.4715166888181
110,0.3615895663809963,14.64325571594015,97.19464794235031,20.12555725320801,0.8943948643500684,97.76541297523835,95.02274895066776,44.68136692180099,1.350626985870877,48.81684965599641
160,0.6671055927718058,22.78658264135197,99.64636834436243,14.80615057118051,0.8194409691070207,99.90186224402649,99.54857763456017,70.97547282155915,2.00350263213674,34.9574629473812
210,0.381781170203723,11.35462983351201,99.39835072481223,16.4615975330174,0.72156512083048,95.90787652224444,95.33084747830037,31.34732378403326,1.096265289769723,39.60222076287499
160,0.667617473036237,12.14289410295337,98.95839356311303,20.98467418347113,0.628060720980959,92.79508030256505,91.82852077301911,26.36034593652171,1.037384529522031,50.80423498334193
160,0.4496604957137257,21.37424529043585,98.91578346151239,14.72202039563656,0.7936424447022379,99.6032676050844,98.523352504836,64.29073783641611,1.905857930892458,34.71176040769473
180,0.5348376470224931,13.32594439953938,97.26804058515772,20.29580710768514,0.7361104036891367,96.49593603920034,93.85970622963724,33.58344056991344,1.120561984956456,49.21532328042309
230,0.4267200961804948,22.55133330911026,97.53147399830046,21.71978459920734,0.762908176620584,99.15993413312516,96.71214537578084,55.67049925424447,1.610645435915764,52.46024323282353
160,0.6306054886213504,12.0913444897458,99.86774858272777,15.30515194799751,0.7061062107904348,97.42274194366925,97.29389898670327,33.40767966569999,1.115133397875332,36.39474668618737
150,0.3248117540230974,19.70098608819023,98.34363140703323,15.56993437917158,0.8795622429651674,99.27516057236716,97.63079799202914,64.46468096935509,1.795932012666361,37.14392191175364
230,0.3635055732573382,10.17535750843957,98.29813874549221,19.09781965686008,0.7382708967675687,93.60366683733147,92.01066229862839,27.21660039231098,1.036776087859608,46.35996475917898
140,0.6762987197061069,19.43368140304461,97.18861451447984,18.76890974891931,0.7732394068919588,99.1929642650236,96.40426766501955,51.87898689851308,1.543623439405782,45.55416052898926
170,0.6498955989494919,14.96930373056605,97.08341311367492,16.63027083680965,0.8596355700008338,99.41063352429774,96.51123602331538,46.99127092313128,1.290334862045087,40.05658478184807
230,0.5205877699050121,9.895768652137368,99.6477292336466,15.01099822221324,0.8870004151781788,98.22867416841487,97.882643265143,35.05182461821295,1.035237902271513,35.55159488961982
120,0.3902611254114657,9.913140972498805,98.79976635311334,14.24737548463233,0.7040854501996189,93.45165565070887,92.3300174360164,28.04511639612841,1.120774580549488,33.30649248925602
200,0.4642923629437573,13.6461625067927,98.22677853380998,19.67058842834458,0.8500045968450839,98.17811807048591,96.43720260575867,40.55924095927246,1.155824253106423,47.74030290330427
130,0.3415524262906052,15.09249461962283,99.46280155841322,20.77529878469184,0.6885454143082955,94.07705414098679,93.57167367225064,35.72251636382236,1.328252410810223,50.32519426528353
220,0.4720691962852143,22.50998870835453,98.93057844107746,16.48617459752597,0.8360273980488768,99.86901112510067,98.80099038944607,68.75577841814201,1.880018554613081,39.66862950618855
130,0.5299192013240419,10.6488021476157,99.50502916527516,19.79187999702431,0.7585321722310502,93.96560481828476,93.50050247976147,29.08901315286236,1.071544083553593,48.02898977988906
150,0.3745722110877745,13.43631256185472,97.88708869371642,19.45794827251509,0.6252304183077066,93.300120143797,91.32877135650256,29.433017693625,1.177555591160965,47.23117771192483
160,0.4858047281253152,12.25497721660137,99.49656245639088,20.89133091926947,0.7970724394090707,95.95230916149544,95.46924921321657,33.98971793463266,1.103618057428041,50.59108336296293
210,0.6767874518661759,18.76868348196149,97.75331996974035,18.28128108297289,0.771018141596485,99.72744873229965,97.48689205694365,50.83550221386888,1.475997860390991,44.34107331846587
120,0.3331135243144818,13.1369049670957,97.39234491251409,19.18423500107974,0.6642555123615776,92.57021690334962,90.15630493277268,30.63797686197767,1.257652400837124,46.57006050176386
160,0.6174251884460449,8.622245031092316,99.56885367077911,16.12713421661221,0.8472768644636963,95.90706672209669,95.49356692446094,28.90671809873653,1.0182192497297,38.69142873003693
150,0.3368758936894126,18.53944281849265,99.22415389541624,19.7619050848335,0.7826867355707567,97.65575855768857,96.89810015901702,50.23597999441856,1.548309108699917,47.9577616102718
140,0.5969804595611058,12.16993967807666,99.54742917162893,15.89939951708727,0.6207756718597608,95.42491017901766,94.99304487254813,29.1114193237197,1.092468947792342,38.06359394207163
240,0.3892630598582327,19.12902759012207,99.01346205524143,21.61201924268156,0.7960169028471457,98.74380321691774,97.76965813008511,50.51707342643001,1.410777750265851,52.21993968317594
210,0.6955534953718073,21.86988223434984,97.7434836477133,21.09435209570266,0.7696936979146907,99.68346715847976,97.43409342152232,55.39446422039791,1.561230274158425,51.0538452033627
180,0.4827825473833829,12.54420473442972,98.7032147699482,19.15728101697191,0.8967027124860557,98.39678413581419,97.12078917229499,40.18074499103675,1.116673546715122,46.50460038465474
240,0.5386273442327044,10.22631648639589,97.37564863104133,14.19382283791713,0.87042672158028,98.47086169473774,95.88664028782648,35.18836070375615,1.04806876521341,33.14585595722929
200,0.6079818588588386,15.41811314773932,97.97467826045363,15.98863697824255,0.8941050352942664,99.73017846250812,97.71032147721854,51.35469658415782,1.328320921495558,38.31036422294875
240,0.4477087348078377,14.60161984142288,99.45151287213287,19.5639745318573,0.6407768947717734,97.05015966503029,96.5178520316931,33.04877575967742,1.14132944330839,47.48552069744574
140,0.533669593501091,19.30363913752511,97.09059154473623,17.98847240260616,0.6710876058349153,98.54140550587336,95.67443352214971,45.4022602128539,1.539277216137735,43.60168608530472
230,0.590289028867241,12.43544185537472,98.47388990393749,15.84042280007154,0.8295329273680458,98.97456696040237,97.46410610148551,39.30282459732551,1.125451280906833,37.89996520946517
210,0.6910240407207049,14.38785507354885,98.17611884527675,17.36849878811464,0.627882806128473,98.57859961937613,96.78064311832824,32.9598027452783,1.13116444246555,42.00775175186084
230,0.439239668329712,12.35739587354287,97.9515529589341,20.80488999012671,0.8121381709876936,96.73013377988717,94.74866821665398,34.42054041335012,1.077583926980879,50.39310097019359
200,0.6276630906666629,22.68302935295552,98.22654811988755,17.60610060627945,0.8340669001195113,99.90592838150931,98.13414481628364,67.1018012804046,1.81798645074844,42.62328193064678
230,0.6534152720597572,23.69092784524709,98.36130213513695,16.02568451089412,0.8989852090557804,99.98873316064574,98.35021992523862,77.90278173272795,1.982583363887668,38.41252597191561
170,0.4548584265836514,23.02634332049266,99.2866756899918,15.33658775329031,0.7785852797337575,99.67672983334084,98.96571148801841,67.17146060082828,1.998467045166672,36.48417018088708
230,0.5751980987228453,11.94464636238664,97.86524110808681,17.53627811729908,0.7974300013090019,97.89969605639462,95.80977358967473,34.98507968814815,1.073560485234175,42.4430104487152
160,0.4375848756371066,19.8678180892542,98.4893930411331,17.2444985685125,0.6442672419606708,98.53166321845819,97.04323705719284,46.12376416451531,1.589548793606572,41.68415809462834
260,0.4510135171999223,9.294116263911128,97.94148953635607,14.2710080661159,0.6544256212257548,92.69959457097643,90.79136371697739,24.363650117881,1.005898686652803,33.37724384957858
120,0.4029210057579912,14.71563199189305,99.18607965608363,19.31210993493162,0.8556516858179821,97.5890380572537,96.79474102307344,44.56462477755275,1.337807631349919,46.8797413644661
130,0.3525863250287249,19.84485548230633,99.54507449689122,19.9037676997073,0.7927830232459121,97.69943373339585,97.25497409294975,54.29971646522127,1.65533755793605,48.29419988878908
110,0.6233808212424627,12.73856469680742,99.07039101911312,16.52350584666245,0.8587301275097067,97.97019353892142,97.05945382119134,41.29791679364472,1.245979568507035,39.76936705649291
230,0.3673002668759786,16.4169034105204,98.85163264247859,20.52022130121477,0.6738824665044202,97.20011981885004,96.08390537137865,37.80864176391428,1.270922268740401,49.73702164356251
110,0.6273123208530247,15.10706160095334,99.70588905354012,17.93086480519921,0.8053978658064734,97.78877811068931,97.5011706098564,44.44225390528079,1.356498476150777,43.45522345703864
240,0.4445181589085608,14.32168966658786,97.10709471392759,20.30665556507371,0.7902746731126216,97.91154624936217,95.07905795223915,38.48808040238622,1.160907344231135,49.24063514811519
110,0.5988427081075497,11.87615479901805,98.86463147079625,15.44427815884911,0.6928478453268064,95.63346633182879,94.54767405171054,31.83102304094083,1.159675706361959,36.78952727800885
170,0.5055955975724384,8.964184402283282,97.9296336188454,20.15824246531539,0.8804670171644307,95.89841453973196,93.91296600504107,28.20990414663501,1.015242071945436,48.89353215560595
220,0.6200541875960306,23.08077149095014,97.59988147640854,15.40748769679293,0.7504007772183046,99.95926326946616,97.56012247569014,63.69582749557988,1.956375114299715,36.68537809174177
120,0.3213882499720901,14.2457412025407,98.70172798676965,14.89048318705894,0.6905943493339001,95.63159402511674,94.3900358040826,37.9122066024456,1.409690905966665,35.20276163701953
200,0.6844288140281103,19.8073075035736,98.62813251957512,21.32683324812539,0.7520016846650512,99.34542858124149,97.98254095324671,49.44071674635042,1.420330458684122,51.57996534032031
140,0.3936671344363131,18.39480322449654,97.41442015736388,14.38630536307208,0.7869941245947965,98.95740244862101,96.39877979811317,54.78113310244945,1.711269253393682,33.72122858470397
230,0.5311706328677013,17.51829173760489,97.78326355529579,19.60472176828421,0.7432450662305345,99.14358983813936,96.94583774960928,44.69933427355554,1.343258641439485,47.5830114170501
190,0.4777713636633009,16.02690260367468,97.02613477253078,17.28518476710282,0.7461897152662743,98.79472571633458,95.85670372168292,42.9056887080765,1.347899370773277,41.7905139807994
230,0.6714147597789764,16.10365781961382,99.21553381209111,14.04808812791295,0.8131082165084313,99.90455023750143,99.12083282070577,51.17157712505767,1.447951604680978,32.70650943946072
150,0.4706644573408179,21.70416464143619,98.81867307833122,17.31323091851734,0.7779628382498631,99.2969774906346,98.12395556313434,60.71592501272027,1.803039473436287,41.86372538461563
200,0.4371750949857756,19.47102153649926,97.34619990798451,17.64575645073131,0.6421714182925411,98.93680263124612,96.31121767198093,44.22146201219138,1.518312982535942,42.72544344546566
160,0.6465623567677102,14.2743860697709,97.42953992014381,19.13499247672036,0.7240098013289972,97.62632584793589,95.11688011458439,36.13108894956506,1.175976248263975,46.4504219581541
200,0.6470975549907423,14.13528459966183,97.68394765155705,14.40925138938613,0.7348166544634849,99.40516286401542,97.10288725502984,40.00824838598012,1.255388030458347,33.78945242894576
210,0.6834195852675475,22.87278543716297,97.44773535107535,16.86891786191985,0.775273321844358,99.94712105190828,97.3962060136825,63.29277897541782,1.865619787173517,40.69391033517604
160,0.667377269214578,11.98264186128601,99.53063191338049,19.14902500884421,0.7086403100114549,95.53975873937434,95.09132560181844,30.69753824290966,1.066955849406377,46.48453703784833
160,0.4208197478962131,9.515548922929913,98.74207505026698,15.86552701215632,0.6972327893615468,92.82321182794021,91.655565487213,25.91285897370924,1.046882524985478,37.96966861016324
190,0.3325188780414872,15.97426494392753,97.81189186811767,21.80402637923323,0.6772867299210978,95.34127747575755,93.25510723027001,35.65818758987758,1.2741714036913,52.64751584711831
230,0.5464471139327622,9.303660735093057,98.63154588701809,14.45648405784182,0.6680980037148809,93.11818247430479,91.84390287630116,24.98070369638125,1.005119221737421,33.9296427103456
120,0.4871688002774491,18.71233157493919,97.39626102105338,17.5732350596264,0.7068048190585803,97.96462118668749,95.4138781592723,46.96037251368332,1.579619682880347,42.53849072941881
120,0.6879115872376598,19.55438098707795,99.25346141635062,15.76290515006334,0.7617128955256194,99.22411279551736,98.48336650921505,55.73375054910506,1.702150753986474,37.68423724496591
160,0.5067049770466052,16.66857731824741,98.26680666739233,16.13819432206452,0.6197458128910046,98.33983142815535,96.63541202654493,38.30903201196269,1.356209180370343,38.72175969318653
100,0.4766031092024408,12.87013470578194,98.6199877398775,21.43739742312767,0.8930696093924577,97.04934964407011,95.71005672061278,39.04404368569435,1.230088460407848,51.82878011402545
120,0.4949065577093512,17.29763979275152,98.9192030269197,19.67919785106927,0.6022011001503328,95.70238627376851,94.66803777975601,36.14556434650648,1.355949046714947,47.76083522102027
