N,pos,R,corte,P,lucro,pureza_nom,pureza_pior,Q,cascos,recuperacao,altura,aprox,precisa_refrig
270.000000,0.668388,19.566796,99.776478,19.707595,61.900844,99.809406,99.704953,51.008172,4.000000,99.586311,194.200000,7.828515,0.000000
270.000000,0.626165,20.548650,99.738432,19.389789,60.806294,99.848648,99.762491,53.772939,4.000000,99.587476,194.200000,7.067161,0.000000
290.000000,0.672230,21.304513,99.796057,20.776628,60.645096,99.864195,99.794575,54.110385,4.000000,99.660529,208.000000,10.328247,0.000000
230.000000,0.726985,18.544514,99.571653,19.285696,63.154595,99.701897,99.535765,48.794086,3.000000,99.274827,166.000000,6.815891,0.000000
290.000000,0.628596,17.596432,99.791009,18.763954,62.879469,99.750882,99.605428,47.026367,4.000000,99.542412,208.000000,5.541945,0.000000
270.000000,0.636738,18.472062,99.926794,18.825501,62.590570,99.780264,99.652408,49.246129,4.000000,99.707218,194.200000,5.693507,0.000000
280.000000,0.749387,20.908800,99.827525,20.706440,61.141858,99.876521,99.816038,53.245748,4.000000,99.704259,201.400000,10.166914,0.000000
310.000000,0.584424,18.515657,99.537605,18.679852,61.332796,99.826889,99.725856,49.309520,4.000000,99.365294,222.400000,5.334275,0.000000
310.000000,0.628808,19.401526,99.751786,20.913826,61.994438,99.738904,99.607646,49.328847,4.000000,99.491338,222.400000,10.642513,0.000000
290.000000,0.581108,18.373008,99.825373,19.121507,62.421522,99.733162,99.579158,48.652023,4.000000,99.559001,208.000000,6.417620,0.000000
280.000000,0.717760,19.814427,99.810055,20.657342,62.044237,99.807948,99.711949,50.629421,4.000000,99.618368,201.400000,10.053832,0.000000
240.000000,0.682288,21.663868,99.847606,20.519452,61.335634,99.795936,99.689324,55.308526,3.000000,99.643852,173.200000,9.735241,0.000000
230.000000,0.713293,20.492231,99.510616,19.903607,61.721326,99.778237,99.659206,52.946612,3.000000,99.289938,166.000000,8.293820,0.000000
290.000000,0.720147,17.732198,99.697353,16.592285,57.432952,99.946590,99.912325,49.423200,4.000000,99.644104,208.000000,10.000000,1.000000
200.000000,0.726668,20.550165,99.659855,18.925199,61.794387,99.748775,99.610632,54.246238,3.000000,99.409484,145.000000,5.938282,0.000000
310.000000,0.586540,21.091506,99.519531,20.035221,59.754470,99.869358,99.797911,54.279639,4.000000,99.389516,222.400000,8.604460,0.000000
260.000000,0.689247,21.455380,99.707111,18.653642,59.658576,99.931476,99.891231,56.863999,4.000000,99.638788,187.000000,5.269421,0.000000
300.000000,0.624282,20.176543,99.513943,20.533196,60.971146,99.804108,99.701781,51.491357,4.000000,99.319003,215.200000,9.767062,0.000000
310.000000,0.613879,19.260800,99.650059,20.727415,61.896149,99.728588,99.589564,49.131334,4.000000,99.379597,222.400000,10.215166,0.000000
210.000000,0.702101,20.346256,99.637828,19.605134,62.183454,99.705936,99.545237,52.979409,3.000000,99.344829,151.600000,7.583996,0.000000
270.000000,0.723029,21.702502,99.916469,20.083381,60.414738,99.907610,99.859499,55.947428,4.000000,99.824156,194.200000,8.717771,0.000000
240.000000,0.605257,20.048806,99.689854,19.189884,61.793474,99.736786,99.582571,52.715140,3.000000,99.427456,173.200000,6.583771,0.000000
270.000000,0.663773,21.855421,99.807072,20.031494,60.111233,99.887181,99.825487,56.323215,4.000000,99.694471,194.200000,8.595682,0.000000
320.000000,0.749505,18.483398,99.563514,19.007151,61.434055,99.922762,99.880674,48.914736,4.000000,99.486613,229.600000,6.138811,0.000000
280.000000,0.624680,19.799767,99.849704,18.651696,61.007990,99.876599,99.804046,52.748877,4.000000,99.726489,201.400000,5.264604,0.000000
290.000000,0.745466,20.067288,99.804899,20.139365,61.409629,99.890027,99.833852,51.799410,4.000000,99.695141,208.000000,8.849255,0.000000
270.000000,0.661675,19.507446,99.589174,20.345454,62.028821,99.744583,99.609463,50.098418,4.000000,99.334806,194.200000,9.331084,0.000000
300.000000,0.603846,21.991946,99.669439,19.636981,59.093496,99.914178,99.865573,57.044570,4.000000,99.583900,215.200000,7.660094,0.000000
310.000000,0.736462,17.001366,99.738543,18.826669,63.093331,99.824336,99.725869,45.439798,4.000000,99.563339,222.400000,5.696378,0.000000
300.000000,0.572541,18.581392,99.791707,19.380257,62.175306,99.738515,99.590267,48.899451,4.000000,99.530767,215.200000,7.044191,0.000000
290.000000,0.724345,20.547368,99.666222,18.697163,59.962061,99.953168,99.926255,54.494217,4.000000,99.619545,208.000000,5.377072,0.000000
230.000000,0.723674,18.135410,99.575471,18.702075,63.188025,99.723171,99.562653,48.345396,3.000000,99.299817,166.000000,5.389212,0.000000
290.000000,0.567140,21.406960,99.865802,20.337861,60.427738,99.806774,99.701065,54.899558,4.000000,99.672834,208.000000,9.313392,0.000000
260.000000,0.731329,18.963443,99.666041,18.896241,61.993682,99.855879,99.774761,50.284833,4.000000,99.522402,187.000000,5.867277,0.000000
210.000000,0.695748,19.974128,99.623688,16.588418,56.220886,99.890052,99.819510,55.301658,3.000000,99.514153,151.600000,10.000000,1.000000
300.000000,0.672087,19.374304,99.630767,20.752777,61.933701,99.776328,99.663943,49.370652,4.000000,99.407921,215.200000,10.273465,0.000000
290.000000,0.729340,20.808669,99.553554,20.232618,60.473883,99.907926,99.860253,53.383590,4.000000,99.461892,208.000000,9.067700,0.000000
320.000000,0.741609,20.630871,99.570456,20.182227,60.141403,99.939256,99.908064,53.012926,4.000000,99.509973,229.600000,8.949747,0.000000
290.000000,0.685363,19.292799,99.582324,18.877913,61.108431,99.897685,99.839544,51.090514,4.000000,99.480436,208.000000,5.822300,0.000000
300.000000,0.739043,14.952051,99.542452,16.561000,60.422507,99.795186,99.652309,42.048577,4.000000,99.338575,215.200000,10.000000,1.000000
260.000000,0.722820,21.156409,99.923409,19.752625,60.886179,99.890711,99.833057,54.980457,4.000000,99.814204,187.000000,7.935694,0.000000
290.000000,0.684800,16.386376,99.893206,16.503021,59.266995,99.877199,99.796486,46.043447,4.000000,99.770536,208.000000,10.000000,1.000000
280.000000,0.571438,20.083248,99.745876,19.000316,60.838719,99.822283,99.718187,53.035624,4.000000,99.568611,201.400000,6.122110,0.000000
240.000000,0.595404,21.124274,99.909327,19.756755,61.475059,99.742361,99.595123,54.888302,3.000000,99.651921,173.200000,7.945516,0.000000
300.000000,0.601457,19.481699,99.659164,20.732622,61.873583,99.706678,99.554482,49.666099,4.000000,99.366841,215.200000,10.227140,0.000000
290.000000,0.626181,17.460288,99.829878,18.661487,62.996692,99.747915,99.599665,46.797312,4.000000,99.578222,208.000000,5.288840,0.000000
210.000000,0.683529,21.188683,99.907932,18.634659,61.226319,99.814532,99.709716,56.323442,3.000000,99.722635,151.600000,5.222410,0.000000
260.000000,0.590361,21.890671,99.715409,20.646786,60.465898,99.759053,99.627855,55.639254,4.000000,99.475147,187.000000,10.029496,0.000000
300.000000,0.727329,21.015398,99.768588,18.688049,59.499939,99.967444,99.948664,55.745358,4.000000,99.736108,215.200000,5.354544,0.000000
310.000000,0.598738,17.010790,99.849578,16.607074,58.202566,99.880393,99.802378,47.578507,4.000000,99.730151,222.400000,10.000000,1.000000
310.000000,0.735361,21.489607,99.795834,20.279963,59.893540,99.944914,99.916453,55.129974,4.000000,99.740860,222.400000,9.178339,0.000000
300.000000,0.653901,20.214612,99.562982,20.391316,60.930013,99.843199,99.761339,51.762759,4.000000,99.406866,215.200000,9.437844,0.000000
260.000000,0.741529,17.483887,99.517650,18.640669,62.981853,99.781280,99.654836,46.730269,4.000000,99.299985,187.000000,5.237296,0.000000
290.000000,0.714467,19.491453,99.825249,18.826195,61.217386,99.919500,99.874020,51.770845,4.000000,99.744889,208.000000,5.695214,0.000000
230.000000,0.637323,20.429687,99.636061,19.179329,61.542360,99.769165,99.634993,53.651625,3.000000,99.406066,166.000000,6.558151,0.000000
240.000000,0.658525,20.253442,99.884496,18.773991,61.613155,99.833942,99.737080,53.784777,3.000000,99.718630,173.200000,5.566683,0.000000
270.000000,0.679838,18.319019,99.849001,19.130334,62.799263,99.783807,99.661896,48.519187,4.000000,99.633134,194.200000,6.439092,0.000000
320.000000,0.611705,20.407976,99.639636,20.307258,60.500765,99.858756,99.784309,52.366569,4.000000,99.498901,229.600000,9.242041,0.000000
260.000000,0.747596,19.136651,99.691275,19.528082,62.229472,99.828657,99.736788,50.083354,4.000000,99.520461,187.000000,7.399528,0.000000
190.000000,0.663811,20.654803,99.674160,16.563342,55.827065,99.838728,99.735256,57.153549,3.000000,99.513414,137.800000,10.000000,1.000000
200.000000,0.671619,21.840058,99.636623,19.092906,60.764947,99.768948,99.637025,57.283872,3.000000,99.406410,145.000000,6.347999,0.000000
300.000000,0.643994,21.921822,99.671532,18.791117,58.621868,99.955982,99.929984,57.863066,4.000000,99.627658,215.200000,5.608876,0.000000
280.000000,0.661383,19.657864,99.906089,20.529021,62.250284,99.760929,99.636894,50.432524,4.000000,99.667243,201.400000,9.757398,0.000000
290.000000,0.631204,19.218360,99.742462,19.392850,61.691338,99.823614,99.724985,50.452180,4.000000,99.566531,208.000000,7.074536,0.000000
300.000000,0.627050,18.662289,99.943619,19.351294,62.284554,99.806376,99.698427,49.205398,4.000000,99.750103,215.200000,6.974347,0.000000
280.000000,0.613328,21.425238,99.787806,18.809194,59.559666,99.914372,99.863689,56.654766,4.000000,99.702359,201.400000,5.653383,0.000000
220.000000,0.607644,21.038799,99.533916,19.246186,61.087469,99.729487,99.569994,55.044817,3.000000,99.264664,158.800000,6.720270,0.000000
280.000000,0.624229,19.451899,99.817740,18.724067,61.329810,99.857285,99.773825,51.774137,4.000000,99.675285,201.400000,5.443534,0.000000
300.000000,0.680456,20.401052,99.679367,18.953443,60.116163,99.936847,99.900825,53.850505,4.000000,99.616417,215.200000,6.007460,0.000000
230.000000,0.697611,18.943282,99.808851,19.324123,63.147261,99.704893,99.539957,49.869021,3.000000,99.514308,166.000000,6.908761,0.000000
300.000000,0.741795,21.237888,99.549260,18.563197,58.921874,99.975236,99.960847,56.327032,4.000000,99.524607,215.200000,5.045133,0.000000
290.000000,0.732729,19.637279,99.634536,19.052058,60.969145,99.922243,99.879044,51.801224,4.000000,99.557063,208.000000,6.248437,0.000000
290.000000,0.735548,20.970322,99.519957,20.624339,60.489429,99.895314,99.842646,53.322661,4.000000,99.415773,208.000000,9.977714,0.000000
280.000000,0.605996,19.451361,99.639730,19.347781,61.467722,99.797505,99.682455,51.028123,4.000000,99.437965,201.400000,6.965871,0.000000
270.000000,0.724322,19.504401,99.905049,20.005123,62.279589,99.823323,99.731780,50.606800,4.000000,99.728540,194.200000,8.533546,0.000000
230.000000,0.686070,19.647341,99.637357,19.483269,62.392286,99.738936,99.593187,51.373002,3.000000,99.377240,166.000000,7.292006,0.000000
300.000000,0.615902,17.627897,99.947408,18.929212,63.005699,99.748954,99.604129,47.021743,4.000000,99.696494,215.200000,5.948115,0.000000
280.000000,0.693442,19.833725,99.927683,20.051650,61.883688,99.838971,99.754275,51.381653,4.000000,99.766770,201.400000,8.643135,0.000000
240.000000,0.648614,18.653888,99.883089,18.668464,62.967804,99.736274,99.580374,49.842635,3.000000,99.619671,173.200000,5.306104,0.000000
220.000000,0.598243,18.474322,99.770702,16.591408,57.975916,99.773783,99.623554,51.419919,3.000000,99.545003,158.800000,10.000000,1.000000
300.000000,0.554373,20.476957,99.777594,20.193602,60.889131,99.775330,99.652443,52.732734,4.000000,99.553424,215.200000,8.976390,0.000000
300.000000,0.701743,18.264321,99.647911,20.653560,62.887988,99.713375,99.569992,46.786505,4.000000,99.362295,215.200000,10.045114,0.000000
320.000000,0.703382,21.269029,99.601139,19.711633,59.356738,99.955310,99.931001,55.128271,4.000000,99.556627,229.600000,7.838132,0.000000
250.000000,0.713955,20.734589,99.563235,19.606002,61.111763,99.863753,99.789202,53.901869,3.000000,99.427583,179.800000,7.586072,0.000000
250.000000,0.728239,17.700071,99.942112,18.768191,63.820036,99.742756,99.596617,47.355984,3.000000,99.685018,179.800000,5.552389,0.000000
310.000000,0.687601,19.787108,99.732227,20.609473,61.479246,99.845820,99.768337,50.574349,4.000000,99.578459,222.400000,9.943401,0.000000
310.000000,0.736223,17.698355,99.885674,18.959756,62.717038,99.866211,99.792666,47.141155,4.000000,99.752038,222.400000,6.022914,0.000000
300.000000,0.728062,20.372899,99.840369,19.415019,60.630591,99.937005,99.902733,53.361275,4.000000,99.777475,215.200000,7.127921,0.000000
320.000000,0.719347,18.304100,99.883646,18.684982,61.835325,99.917359,99.871052,48.939470,4.000000,99.801102,229.600000,5.346961,0.000000
270.000000,0.707408,19.584071,99.544153,20.092643,61.772921,99.812493,99.713698,50.528087,4.000000,99.357501,194.200000,8.739541,0.000000
320.000000,0.558542,20.870640,99.656963,20.197604,60.058375,99.841663,99.755896,53.629963,4.000000,99.499170,229.600000,8.985763,0.000000
290.000000,0.687244,18.184427,99.613255,19.792144,62.655684,99.762041,99.634351,47.419125,4.000000,99.376217,208.000000,8.029617,0.000000
290.000000,0.596873,19.841005,99.539193,20.349350,61.369842,99.746771,99.611076,50.883593,4.000000,99.287130,208.000000,9.340160,0.000000
220.000000,0.575831,20.876742,99.838294,16.546786,55.277875,99.863014,99.771762,57.853276,3.000000,99.701530,158.800000,10.000000,1.000000
250.000000,0.722036,21.739017,99.838350,16.562049,53.795255,99.976825,99.961888,60.115511,3.000000,99.815213,179.800000,10.000000,1.000000
290.000000,0.594686,20.698183,99.772242,19.826180,60.649746,99.837102,99.746544,53.680364,4.000000,99.609715,208.000000,8.110403,0.000000
300.000000,0.691857,17.891895,99.605628,20.039942,62.877422,99.736688,99.598527,46.453687,4.000000,99.343354,215.200000,8.615576,0.000000
270.000000,0.749833,15.260517,99.585799,16.544243,60.518008,99.774286,99.617407,42.894507,4.000000,99.361019,194.200000,10.000000,1.000000
240.000000,0.622518,20.991422,99.803135,19.549952,61.330401,99.781519,99.656443,54.733268,3.000000,99.585084,173.200000,7.451937,0.000000
260.000000,0.703477,21.387800,99.924111,19.329479,60.439407,99.909550,99.859682,56.040148,4.000000,99.833730,187.000000,6.921695,0.000000
320.000000,0.595886,21.853066,99.764046,19.875399,59.145534,99.919598,99.875029,56.475379,4.000000,99.683833,229.600000,8.227056,0.000000
220.000000,0.591285,21.289413,99.883269,18.853787,61.089522,99.752474,99.603440,56.314499,3.000000,99.636032,158.800000,5.763045,0.000000
260.000000,0.700923,20.194681,99.720370,20.583406,61.885412,99.777761,99.663610,51.588036,4.000000,99.498752,187.000000,9.883188,0.000000
290.000000,0.618336,16.195258,99.828773,16.530009,59.428646,99.807537,99.678747,45.483747,4.000000,99.636640,208.000000,10.000000,1.000000
250.000000,0.720256,20.479460,99.738213,19.210264,61.338647,99.878626,99.811302,53.797379,3.000000,99.617156,179.800000,6.633214,0.000000
290.000000,0.653538,20.641703,99.628459,20.470828,60.844663,99.842687,99.760289,52.751805,4.000000,99.471730,208.000000,9.622539,0.000000
260.000000,0.714516,19.965312,99.801886,18.728204,61.169060,99.899352,99.841884,53.060969,4.000000,99.701438,187.000000,5.453748,0.000000
270.000000,0.663013,20.208776,99.878308,19.214476,61.189506,99.871640,99.799024,53.189461,4.000000,99.750104,194.200000,6.643426,0.000000
210.000000,0.712891,19.292394,99.777230,16.566551,57.187093,99.873036,99.792589,53.609732,3.000000,99.650548,151.600000,10.000000,1.000000
270.000000,0.617196,20.236728,99.547346,20.745212,61.539765,99.708348,99.554602,51.425564,4.000000,99.257014,194.200000,10.256081,0.000000
280.000000,0.692486,19.376864,99.666823,18.833935,61.263442,99.892695,99.831472,51.391564,4.000000,99.559876,201.400000,5.714247,0.000000
230.000000,0.641457,21.451288,99.877783,20.375894,61.648785,99.726867,99.578884,54.971107,3.000000,99.604984,166.000000,9.401961,0.000000
280.000000,0.615936,19.759318,99.933920,19.255459,61.529326,99.829124,99.731756,52.047649,4.000000,99.763156,201.400000,6.742725,0.000000
280.000000,0.746616,21.144242,99.797552,20.983222,61.036933,99.868097,99.804453,53.488590,4.000000,99.665916,201.400000,10.800924,0.000000
290.000000,0.647681,17.208995,99.728292,18.822601,63.186918,99.727918,99.569519,45.962974,4.000000,99.456948,208.000000,5.686371,0.000000
290.000000,0.601306,20.204617,99.624435,20.855533,61.414066,99.726580,99.584433,51.268241,4.000000,99.352041,208.000000,10.509163,0.000000
270.000000,0.710828,19.223209,99.688878,18.836309,61.593341,99.880184,99.812129,51.012866,4.000000,99.569435,194.200000,5.720086,0.000000
270.000000,0.588112,19.620668,99.632228,19.178783,61.372321,99.778144,99.649529,51.624746,4.000000,99.411188,194.200000,6.556825,0.000000
240.000000,0.694181,19.570378,99.917714,19.594392,62.735021,99.760564,99.630434,51.208477,3.000000,99.678475,173.200000,7.558310,0.000000
290.000000,0.706373,20.516649,99.812810,20.488510,61.204848,99.870134,99.803896,52.524591,4.000000,99.683188,208.000000,9.663545,0.000000
250.000000,0.598731,21.466441,99.849235,18.971784,60.478568,99.847228,99.756570,56.606509,3.000000,99.696693,179.800000,6.052345,0.000000
260.000000,0.594103,20.268105,99.768335,18.728584,60.858716,99.826841,99.723566,53.808795,4.000000,99.595577,187.000000,5.454686,0.000000
250.000000,0.677312,19.189901,99.879888,19.201842,62.658955,99.783656,99.661532,50.648094,3.000000,99.663804,179.800000,6.612785,0.000000
310.000000,0.718751,21.598187,99.600864,18.571528,58.500249,99.978753,99.966270,57.259673,4.000000,99.579702,222.400000,5.065824,0.000000
280.000000,0.606599,20.347603,99.574465,20.567580,61.230361,99.748812,99.615277,51.901446,4.000000,99.324346,201.400000,9.846608,0.000000
300.000000,0.571747,19.553008,99.530143,19.324782,60.913663,99.812868,99.706481,51.249464,4.000000,99.343890,215.200000,6.910351,0.000000
270.000000,0.561719,21.076942,99.830564,19.561998,60.564796,99.800375,99.685439,54.947610,4.000000,99.631277,194.200000,7.480788,0.000000
200.000000,0.744946,21.398825,99.826231,19.074267,61.379273,99.775449,99.658624,56.305531,3.000000,99.602070,145.000000,6.302588,0.000000
290.000000,0.629495,18.042391,99.683701,18.887407,62.396254,99.782380,99.656870,47.981954,4.000000,99.466770,208.000000,5.845601,0.000000
300.000000,0.711453,21.104830,99.687209,19.078328,59.567612,99.956731,99.932223,55.484521,4.000000,99.644075,215.200000,6.312484,0.000000
260.000000,0.717380,20.985356,99.677166,20.993942,61.351648,99.803774,99.706607,53.028714,4.000000,99.481573,187.000000,10.825362,0.000000
290.000000,0.710858,21.872935,99.791550,19.989480,59.725716,99.936577,99.902526,56.406712,4.000000,99.728259,208.000000,8.496663,0.000000
310.000000,0.578082,21.326831,99.544959,18.919244,58.916317,99.921517,99.875460,56.143270,4.000000,99.466833,222.400000,5.923685,0.000000
230.000000,0.652140,19.660227,99.537191,19.150374,62.062616,99.736789,99.584263,51.704415,3.000000,99.275198,166.000000,6.487817,0.000000
310.000000,0.684304,18.810191,99.838117,20.411015,62.392264,99.794716,99.690599,48.449659,4.000000,99.633165,222.400000,9.483649,0.000000
280.000000,0.678797,18.371552,99.691594,20.055494,62.865798,99.718562,99.568631,47.658859,4.000000,99.411024,201.400000,8.652181,0.000000
300.000000,0.683918,14.767826,99.705729,16.556692,60.865747,99.719550,99.518990,41.634684,4.000000,99.426104,215.200000,10.000000,1.000000
240.000000,0.694035,19.090055,99.535428,18.947247,62.280729,99.788680,99.667502,50.485065,3.000000,99.325090,173.200000,5.992290,0.000000
290.000000,0.678283,20.701294,99.567771,18.680525,59.682345,99.942592,99.909100,54.847765,4.000000,99.510611,208.000000,5.335937,0.000000
240.000000,0.590752,19.749103,99.814533,18.557994,61.830867,99.756428,99.608909,52.701631,3.000000,99.571413,173.200000,5.032209,0.000000
270.000000,0.739074,18.144133,99.855936,18.885496,62.824345,99.831476,99.737338,48.323541,4.000000,99.687655,194.200000,5.840912,0.000000
230.000000,0.704338,21.967419,99.787533,18.569370,60.000468,99.906955,99.853147,58.306851,3.000000,99.694686,166.000000,5.060465,0.000000
300.000000,0.628358,21.732314,99.552653,19.273663,58.951303,99.934756,99.897294,56.755761,4.000000,99.487701,215.200000,6.786785,0.000000
230.000000,0.692778,21.616138,99.567551,18.809306,60.184299,99.883546,99.815899,57.010809,3.000000,99.451600,166.000000,5.653658,0.000000
230.000000,0.569469,20.509503,99.757838,18.793708,61.401944,99.720751,99.551427,54.342018,3.000000,99.479265,166.000000,5.615258,0.000000
230.000000,0.696065,19.951960,99.901630,19.003372,62.204059,99.801326,99.690000,52.784382,3.000000,99.703152,166.000000,6.129577,0.000000
250.000000,0.638213,21.311056,99.668631,20.093344,61.025784,99.803013,99.694377,54.835035,3.000000,99.472297,179.800000,8.741189,0.000000
310.000000,0.694294,18.253841,99.663152,19.396632,62.149247,99.846906,99.764023,48.003431,4.000000,99.510574,222.400000,7.083644,0.000000
290.000000,0.611678,20.167672,99.657643,19.387377,60.723535,99.855910,99.774430,52.782059,4.000000,99.514045,208.000000,7.061348,0.000000
290.000000,0.735524,17.833161,99.922236,18.837412,62.873885,99.849831,99.766099,47.616622,4.000000,99.772183,208.000000,5.722796,0.000000
300.000000,0.748073,20.747473,99.609449,19.342798,59.946675,99.953446,99.927964,54.251091,4.000000,99.563077,215.200000,6.953847,0.000000
220.000000,0.728523,21.874334,99.883526,20.238076,61.391213,99.784941,99.677930,56.171343,3.000000,99.668718,158.800000,9.080465,0.000000
260.000000,0.694203,15.764871,99.533026,16.538662,59.991774,99.764653,99.604681,44.206399,4.000000,99.298778,187.000000,10.000000,1.000000
250.000000,0.658369,19.356066,99.758000,19.835566,62.693055,99.721785,99.568488,50.343074,3.000000,99.480457,179.800000,8.132664,0.000000
270.000000,0.644630,18.547936,99.880486,19.413043,62.792693,99.739385,99.592796,48.826516,4.000000,99.620182,194.200000,7.123163,0.000000
220.000000,0.713826,16.530771,99.753523,16.603029,60.206772,99.727717,99.546868,46.269598,3.000000,99.481911,158.800000,10.000000,1.000000
230.000000,0.618734,20.733450,99.750034,19.156974,61.418056,99.764262,99.625987,54.499235,3.000000,99.514886,166.000000,6.503854,0.000000
300.000000,0.555127,18.362678,99.905551,19.174472,62.415589,99.717797,99.554944,48.612574,4.000000,99.623615,215.200000,6.546359,0.000000
320.000000,0.736046,21.962934,99.847445,20.190292,59.330189,99.962522,99.942914,56.424634,4.000000,99.810023,229.600000,8.968638,0.000000
270.000000,0.746538,18.269406,99.629638,20.339806,63.159470,99.708339,99.559532,47.098641,4.000000,99.339057,194.200000,9.317925,0.000000
270.000000,0.704080,21.665947,99.817488,20.812173,60.699943,99.860488,99.789827,54.957851,4.000000,99.678231,194.200000,10.409803,0.000000
220.000000,0.718322,20.937714,99.703655,20.587987,62.117583,99.701785,99.550947,53.382505,3.000000,99.406323,158.800000,9.893775,0.000000
310.000000,0.565137,17.232920,99.548478,16.569011,57.529649,99.867361,99.780355,48.056120,4.000000,99.416439,222.400000,10.000000,1.000000
270.000000,0.693088,17.881114,99.930715,19.024186,63.246324,99.766043,99.633682,47.560981,4.000000,99.696920,194.200000,6.180418,0.000000
240.000000,0.679329,20.439133,99.651854,20.693001,62.195582,99.702485,99.547309,52.027309,3.000000,99.355375,173.200000,10.135980,0.000000
230.000000,0.653444,20.765540,99.917052,19.788361,61.970585,99.748276,99.608786,53.967282,3.000000,99.665536,166.000000,8.020632,0.000000
300.000000,0.698644,19.289708,99.915389,19.066230,61.508700,99.907512,99.856163,51.057609,4.000000,99.822979,215.200000,6.282996,0.000000
270.000000,0.643298,17.385465,99.815526,18.692235,63.356775,99.702384,99.526123,46.571931,4.000000,99.518459,194.200000,5.364891,0.000000
250.000000,0.662297,21.057385,99.775611,16.521540,54.484832,99.958942,99.932016,58.323385,3.000000,99.734645,179.800000,10.000000,1.000000
290.000000,0.629432,21.680897,99.518619,18.688971,58.738169,99.942375,99.908106,57.285513,4.000000,99.461272,208.000000,5.356824,0.000000
280.000000,0.707191,19.110726,99.641218,19.473101,61.838133,99.850890,99.769632,50.050222,4.000000,99.492643,201.400000,7.267587,0.000000
290.000000,0.638246,21.875892,99.618009,18.985443,58.893178,99.940310,99.905371,57.488711,4.000000,99.558547,208.000000,6.085752,0.000000
250.000000,0.657153,19.266321,99.573605,19.140142,62.148036,99.776963,99.648844,50.747772,3.000000,99.351518,179.800000,6.462942,0.000000
260.000000,0.593583,21.961364,99.840907,19.073103,59.668818,99.872390,99.796828,57.729482,4.000000,99.713500,187.000000,6.299750,0.000000
310.000000,0.732611,18.107719,99.849092,20.817988,63.219445,99.724581,99.591490,46.339247,4.000000,99.574088,222.400000,10.423136,0.000000
310.000000,0.645003,17.887581,99.565657,18.613913,61.910131,99.843896,99.753801,47.799776,4.000000,99.410231,222.400000,5.170994,0.000000
290.000000,0.567756,19.155817,99.535266,18.873467,61.174667,99.797661,99.679136,50.726238,4.000000,99.333867,208.000000,5.811385,0.000000
290.000000,0.624584,17.289652,99.734479,18.832272,63.128061,99.707621,99.536369,46.160370,4.000000,99.442876,208.000000,5.710158,0.000000
300.000000,0.597472,21.288024,99.524948,20.834600,60.169813,99.815519,99.719176,53.857653,4.000000,99.341343,215.200000,10.461212,0.000000
200.000000,0.617872,20.928129,99.555835,18.560604,61.096312,99.714145,99.540587,55.549012,3.000000,99.271250,145.000000,5.038692,0.000000
240.000000,0.667881,21.503440,99.679746,19.401189,60.635428,99.854821,99.772317,56.109389,3.000000,99.535032,173.200000,7.094621,0.000000
270.000000,0.649616,20.070968,99.766976,20.409799,61.808242,99.764091,99.638974,51.497722,4.000000,99.531617,194.200000,9.480822,0.000000
320.000000,0.633721,18.339869,99.568971,19.534788,61.869286,99.812423,99.710389,48.035989,4.000000,99.382202,229.600000,7.415603,0.000000
280.000000,0.668045,19.489550,99.582681,19.085434,61.202757,99.868834,99.794488,51.368697,4.000000,99.452062,201.400000,6.329798,0.000000
260.000000,0.594798,21.269771,99.558576,20.120494,60.513297,99.779431,99.656555,54.642307,4.000000,99.338981,187.000000,8.804964,0.000000
230.000000,0.656017,19.178059,99.712926,18.981858,62.621157,99.720970,99.558399,50.760887,3.000000,99.434697,166.000000,6.076986,0.000000
270.000000,0.677230,20.622155,99.649880,19.493505,60.680982,99.882366,99.816830,53.793913,4.000000,99.532658,194.200000,7.316581,0.000000
310.000000,0.728160,18.586411,99.927594,19.386454,62.192015,99.886387,99.825799,48.972370,4.000000,99.814063,222.400000,7.059125,0.000000
310.000000,0.595116,19.662348,99.765118,20.645235,61.656947,99.747761,99.616775,50.249651,4.000000,99.513471,222.400000,10.025920,0.000000
320.000000,0.682935,20.413263,99.747103,16.555412,53.799245,99.988653,99.981269,56.566258,4.000000,99.735784,229.600000,10.000000,1.000000
320.000000,0.717479,17.469334,99.608037,19.757410,62.827390,99.787793,99.676711,45.681935,4.000000,99.396661,229.600000,7.947073,0.000000
290.000000,0.688855,21.538610,99.831145,18.690058,59.275624,99.959436,99.935683,57.103648,4.000000,99.790650,208.000000,5.359511,0.000000
250.000000,0.744631,20.316729,99.768135,19.395459,61.627419,99.871058,99.801558,53.203857,3.000000,99.639492,179.800000,7.080820,0.000000
220.000000,0.713082,21.900034,99.714985,18.898814,60.359949,99.873572,99.802517,57.706962,3.000000,99.588917,158.800000,5.873590,0.000000
250.000000,0.698752,21.807618,99.558993,20.568101,60.705480,99.839632,99.755949,55.441892,3.000000,99.399333,179.800000,9.847812,0.000000
290.000000,0.681902,18.084189,99.918166,18.579803,62.481483,99.852520,99.767523,48.501779,4.000000,99.770807,208.000000,5.086371,0.000000
250.000000,0.660781,19.852163,99.775658,18.801913,61.695049,99.838873,99.744944,52.681942,3.000000,99.614893,179.800000,5.635461,0.000000
270.000000,0.701265,21.708690,99.895529,20.631834,60.674128,99.870242,99.803852,55.313990,4.000000,99.765906,194.200000,9.995009,0.000000
300.000000,0.678216,17.888574,99.680442,19.064277,62.478683,99.816875,99.714334,47.421872,4.000000,99.497902,215.200000,6.278235,0.000000
