Run,N_estagios,pos_alimentacao,razao_refluxo,corte_pct,pressao,z_propeno,F_alimentacao,pureza_topo,pureza_fundo,recuperacao,grau_produto,Q_refervedor,Q_condensador,T_condensador,T_refervedor,precisa_refrig,diametro,altura_total,n_cascos,alfa_topo,alfa_fundo,N_min,R_min,R_sobre_Rmin,CAPEX,CAPEX_anual,OPEX,custo_total,lucro,convergiu,Solved
458,120,0.6888341153835877,15.18144219121337,97.54486726995353,18.72216226549819,0.8467621428228915,1000,98.34208420279398,80.18521657796289,95.92765550612134,1,45.197048466997,45.197048466997,45.43883099047861,53.94020389632595,0,4.668823738936758,88,2,1.073461199871915,1.158983817111727,50.18318547538866,11.56413650175987,1.312803786854557,31.1758493491063,4.098806661598728,12.5081325064132,16.60693916801193,26.88053509309564,1,1
459,130,0.5724353448021225,9.524397791661322,99.62238916083601,21.39767459519766,0.7614501056257635,1000,92.00032228334629,73.67348020010721,91.65291909433859,1,25.53807870368662,25.53807870368662,51.73949039380938,60.37214252705849,0,3.539224134132959,95.2,2,1.072335406161737,1.14395934498451,33.97821933076326,9.222551965188806,1.032729100102862,21.24326095539018,2.792931751209193,7.067578154316258,9.860509905525449,24.57940181157052,1,1
460,190,0.5835976841218768,19.89247699378803,98.51574140790252,14.91419036238082,0.8487421301162337,1000,99.89694097487661,91.78589741861292,98.41421204521448,2,63.70202130634651,63.70202130634651,35.27154078054161,43.54255969429943,1,5.527892415535468,137.8,3,1.084314071232853,1.182006013589825,74.87247025495793,11.37646184698743,1.748564471216129,48.81558464428134,6.417969284148874,23.40836942937213,29.82633871352101,71.25298242780077,1,1
461,250,0.479877624963969,16.57082361799851,97.91439777316793,15.60284404494427,0.6320058200916974,1000,99.40481511625265,95.5757159083736,97.33162607860977,1,39.11992405820594,39.11992405820594,37.23640316021311,45.55372329097293,1,4.330157705686338,179.8,3,1.08261735997055,1.182880360211867,66.2334558054452,12.38262462883984,1.338231926969999,42.90556655443514,5.640956884404103,14.37526809392208,20.01622497832618,-5.181316468203374,1,1
462,150,0.4173486743183806,9.785761986225843,98.62578676709936,15.96578079975955,0.7646815855347086,1000,94.78983607583294,79.74101148856705,93.48722160503399,1,29.05837119965274,29.05837119965274,38.24725268452966,46.5880597648727,1,3.73181666882823,109.6,2,1.087159228222174,1.167849018602619,35.78273397390773,9.101306384517949,1.075204105080146,26.41950781860584,3.473472476417568,10.67798280349906,14.15145527991663,19.56794029126362,1,1
463,260,0.5566994575023652,16.90909009754285,97.73903737845873,18.21308069064096,0.7172398850179743,1000,99.47406486779768,93.34280638355881,97.22499344300907,1,42.89385501777343,42.89385501777343,44.16960455894309,52.64347096347228,0,4.54365738924195,187,4,1.073752053614548,1.172231322888449,68.5279995318914,12.75160427770828,1.326036295456759,49.60938326571807,6.522332986997152,11.87073139665207,18.39306438364922,7.785888699544198,1,1
464,130,0.6120678513124584,18.44616467747837,98.17905886893051,16.89727033864707,0.8137284447145415,1000,99.25683271574248,89.67882219009104,97.44942422342471,1,54.48955303361871,54.48955303361871,40.76920373070362,49.16762128783591,0,5.112242624196974,95.2,2,1.078450229640865,1.173531580326985,59.91764618039861,11.72239559412057,1.573583192050791,44.46290820675392,5.845706473338475,15.07980217021053,20.925508643549,18.76099006359403,1,1
465,210,0.6025255282937549,17.08853341959417,98.77765085306582,20.82448263032176,0.7552018569428008,1000,98.85251073133531,92.99642466655,97.6441879096878,1,43.69184367771241,43.69184367771241,50.43802567349911,59.04427887043624,0,4.618981522255837,151.6,3,1.065750859113968,1.16315668720444,65.56452423776561,13.3822812129759,1.276952198779425,39.6512126423143,5.213094684249381,12.09157209832798,17.30466678257736,15.08090134316415,1,1
466,140,0.3256471447874792,12.72444839862734,99.37317655111927,20.59292383691855,0.7632576505714562,1000,94.4999397265485,80.74714531839302,93.90759194516434,1,33.87080311430051,33.87080311430051,49.90518033043514,58.50051745578367,0,4.063458571945849,102.4,2,1.071957415051706,1.153202763654049,40.34820641849807,10.48798686221616,1.213240306818863,26.40690507088184,3.471815545575136,9.373631859205618,12.84544740478075,21.46404719689908,1,1
467,110,0.5047337015828117,18.68952923825011,97.91815710254728,21.56582776418887,0.7064816094830633,1000,96.38364447430072,87.11179235429842,94.37708841750641,1,43.41389924384279,43.41389924384279,52.11668335298992,60.7569166409844,0,4.617756541534559,81.39999999999999,2,1.066345323541213,1.155601498420542,49.73469274094273,12.6575675258612,1.476549834718619,26.52757321485378,3.487680242213116,12.01465190273601,15.50233214494913,9.534215378046881,1,1
468,190,0.5617286264947615,9.051331236880273,97.60099367432744,18.93092713711597,0.7597880602778402,1000,92.87383567544427,72.49946253680237,90.64578648269563,1,25.09904695929676,25.09904695929676,45.95231728598998,54.46471723015884,0,3.48086530125232,137.8,3,1.079555957618731,1.151146454434544,32.55139884735147,8.977551580044294,1.008218238144126,28.76739234322243,3.782157722564323,6.946077582495512,10.72823530505983,21.3645858796152,1,1
469,220,0.370121693254821,14.0458194321692,97.98661382441855,15.2933623801358,0.8455886682028882,1000,99.03146635236,85.38822640285039,97.03758049934599,1,45.12410229659719,45.12410229659719,36.3611759955686,44.65797744071887,1,4.651210071661294,158.8,3,1.084127316984058,1.17518013027491,52.79005084926678,10.81467020495125,1.298774642775388,43.33988621189447,5.698058530146712,16.58160345725625,22.27966198740296,21.51622763146844,1,1
470,110,0.5966785531871021,18.90929228650034,99.7980942390418,21.72007928513177,0.618539665037929,1000,95.8020855350709,92.90265121528073,95.60865560525748,1,39.04230320213536,39.04230320213536,52.46089920933258,61.10802346747403,0,4.381970675628238,81.39999999999999,2,1.066550519161984,1.160065506549188,53.54029260223147,13.4035629041907,1.410766109105829,24.87856385717437,3.270878753836384,10.80482727018028,14.07570602401667,0.6528276724620257,1,1
471,240,0.5245836234692484,20.99534278661758,99.65536744359015,17.9604574112203,0.8630251869549277,1000,99.87664022858957,97.11664939205828,99.53243281011352,2,64.95998747038179,64.95998747038179,43.53050152215422,51.99038255031218,0,5.58909653254112,173.2,3,1.074095037077656,1.176227868405996,87.37327330791626,12.6324277830995,1.662019617060985,59.09492919699912,7.769433536421317,17.97745999913658,25.7468935355579,80.20921617207691,1,1
472,230,0.4237386302274652,11.91311159132048,98.38349491195339,14.35415942065045,0.8952636274444639,1000,99.16541508226999,81.69345061183608,97.56240110188256,1,41.93020154512892,41.93020154512892,33.62552068934582,41.85709282282664,1,4.487799358360357,166,3,1.087117589580951,1.175039591320137,51.24603587894769,10.29857013848145,1.156773360877174,42.60563040414742,5.601523145900717,15.40795139445004,21.00947454035076,29.9754138686604,1,1
473,160,0.6840527770379558,23.22989498399571,99.09050979426667,14.95437760398909,0.7892543502211338,1000,99.90452960059685,96.36348083000006,98.99590768879547,2,69.04654524408933,69.04654524408933,35.38795438004831,43.66174038764046,1,5.75490760095594,116.8,2,1.084169365833193,1.185715082161504,81.46398702816943,11.48908310600349,2.02191025773477,44.85388849963422,5.897110129131978,25.37230382569469,31.26941395482667,58.69556657681899,1,1
474,210,0.3862489080445841,18.26641519102454,99.49908123091183,17.12406012354419,0.6579794192306232,1000,98.70806996915921,96.59616784521316,98.213622720079,1,44.0415328978751,44.0415328978751,41.36828475192647,49.78018050749284,0,4.596995231331695,151.6,3,1.078376654253683,1.178610985975737,64.06903409872611,12.40449388618118,1.472564326979406,48.09263923574741,6.322920920805536,12.18834742437727,18.51126834518281,1.267052243841257,1,1
475,120,0.6642409104213118,10.55955597183481,99.0500106270939,14.26396243471839,0.7222154636035441,1000,95.73871222751779,86.88042394710523,94.82920463559921,1,30.53854544296648,30.53854544296648,33.35615934498099,41.58121902426086,1,3.830476261029042,88,2,1.091704251419484,1.179955076203608,39.51149354853653,9.626735720501717,1.096898915521956,24.43138576205981,3.212086560730372,11.22189749877542,14.43398405950579,13.86403512768785,1,1
476,120,0.3622844635459594,20.56372299277037,97.99138129597721,21.77867665675841,0.6362526388439582,1000,94.9104208484549,88.17827169326689,93.00403238322608,1,42.65625543788855,42.65625543788855,52.591215415676,61.24094169842084,0,4.581453655247172,88,2,1.067460923808705,1.155816061655949,46.98149776487925,12.81956930635774,1.604088444888082,27.18857173618179,3.574584214329077,11.80497650491753,15.3795607192466,0.2762708909121081,1,1
477,110,0.5398847298885695,23.14223337305337,98.64368582058701,21.87849928483926,0.7342285473913187,1000,97.64873376444798,90.21217343697826,96.32431014238354,1,55.35841209341827,55.35841209341827,52.81265381977482,61.46679297709915,0,5.221482365601178,81.39999999999999,2,1.063714546493702,1.157238805900731,57.24096277761129,13.28003307564602,1.742633714933545,30.32224210380063,3.986579693079966,15.32025601881319,19.30683571189316,10.14358454663668,1,1
478,170,0.4296087753526866,23.4136511583887,99.73407928926531,19.27124858850054,0.8559483342167689,1000,99.47856793375853,95.40247035088835,99.21403381888038,1,69.69434156648687,69.69434156648687,46.78094200431264,55.31101366441999,0,5.805275933512128,123.4,3,1.070187771813465,1.170399276702928,73.57436657427039,12.8649605187587,1.819955150600634,48.03490555190619,6.31533045533731,19.28767671405335,25.60300716939066,21.58427364289468,1,1
479,160,0.500528317368403,22.0643889106065,98.10000565944208,16.72156533797644,0.6093240378507413,1000,99.17360601106728,95.89391170491733,97.28931310952979,1,48.52309063738963,48.52309063738963,40.30115221950405,48.68898421795785,0,4.823621335575409,116.8,2,1.079145711814191,1.179382620149475,65.83430306238476,12.90316145422169,1.709998668844636,45.39526422746174,5.968286840784612,13.42860359026212,19.39689043104674,-7.465415962572973,1,1
480,200,0.6837913744207471,20.08927052370459,99.09849918034915,14.38105651873909,0.7182570312192198,1000,99.93301599533409,97.58798146555763,99.03211903703433,2,55.3100209093595,55.3100209093595,33.7056116572017,41.93911707640467,1,5.154126336032321,145,3,1.086061572242597,1.188653302941584,86.20987669952601,11.58008389202357,1.734812175025968,46.27570877135944,6.084042210310723,20.32458901682597,26.40863122713669,49.12596136159221,1,1
481,200,0.3066769542607479,11.72297395189479,97.3059479292978,15.74998748769611,0.6770437783536035,1000,95.00764849119484,85.01456738100643,92.44809296969233,1,30.06987300814147,30.06987300814147,37.64821493406328,45.97513078428824,1,3.796263728775559,145,3,1.087614794185671,1.173313950511001,38.40381782403311,10.2504119608659,1.143658810655694,32.66608880199767,4.294734070936927,11.04967600139172,15.34441007232865,5.208288554411006,1,1
482,170,0.5496368861782364,20.59662707441673,98.4261407971365,16.45486448164657,0.8305291559273377,1000,99.73079525986577,91.63371845736049,98.16117296057941,2,62.46329575627853,62.46329575627853,39.58401540950018,47.95553439593857,1,5.472017978370154,123.4,3,1.079341943165604,1.176695094060455,69.50809599034824,11.85731026075813,1.73704040979525,45.58183948297898,5.992816594301189,22.95317908057381,28.94599567487501,68.31300745823386,1,1
483,140,0.5895501044395379,17.13629237280786,99.11067108489856,15.94261316156201,0.7803589500838425,1000,99.19494439644183,94.18909340426741,98.31277507360548,1,50.13142735225505,50.13142735225505,38.18321577309405,46.52254168120777,1,4.901618423491702,102.4,2,1.081738515731356,1.180578952159341,62.14466890040909,11.45133529612952,1.496444906176122,34.98190599900246,4.599203304407876,18.42162850437532,23.0208318087832,13.12704393670556,1,1
484,110,0.3310416744478047,18.19391991052031,98.88614455585684,14.04561978987977,0.6213383230512729,1000,96.14408385776458,92.06078186809363,95.07317774549333,1,43.73810065891008,43.73810065891008,32.69904018638658,40.90814489470944,1,4.585801123686385,81.39999999999999,2,1.091934151801343,1.185160876523856,43.95837024831843,10.85174256360373,1.676589709337736,29.00825936745279,3.813825419967511,16.07229405546083,19.88611947542833,-5.549808112269126,1,1
485,150,0.6639088314389809,17.82033948885277,97.96547844231422,18.97131160752662,0.7789631797905313,1000,99.04207192164645,90.22383548331001,97.02703961722192,1,48.32231335640404,48.32231335640404,46.05118966175172,54.56570618493265,0,4.830298076853746,109.6,2,1.071745053430285,1.167025700454517,61.32718105922995,12.56085699639437,1.418720035899473,35.47356638807321,4.663843752704921,13.37303914700696,18.03688289971188,16.72599278202217,1,1
486,180,0.5662381500758231,10.46978316606954,99.06266289648859,16.07931439989991,0.6109063823492266,1000,92.60052909639496,87.20774112622965,91.73254997912659,1,24.74123108750626,24.74123108750626,38.56011906535065,46.90814967644866,1,3.443492918113602,130.6,3,1.089482634191121,1.174136580561529,36.114454869465,10.30709295074267,1.015784296901596,27.61019740522674,3.630016933471082,9.091577716955632,12.72159465042671,0.4734491292179245,1,1
487,110,0.605415660056565,18.04098988593742,98.82604983745173,21.6435596381519,0.8784890758838737,1000,98.17252919794052,80.14117451243153,97.02003263184355,1,52.60196075529468,52.60196075529468,52.29035692477754,60.93407030678816,0,5.084642090131001,81.39999999999999,2,1.063848999180726,1.149119094900642,53.55128325274863,12.47891092859024,1.445718299391335,29.57992000962448,3.888983803691685,14.55741729915862,18.4464011028503,30.84054569291725,1,1
488,190,0.488777392399963,15.30100265170261,97.79873668218106,20.2634567735251,0.7426354222288588,1000,97.67454727953691,87.85699785598067,95.52447329942673,1,38.78866594814671,38.78866594814671,49.13978663896461,57.71933396846907,0,4.343572448583163,137.8,3,1.069113647255285,1.160632075577559,52.98261742046319,12.49509051044116,1.224561169758377,35.43629038108038,4.658942935278295,10.73463400559644,15.39357694087474,14.35483953258138,1,1
489,130,0.6664753758890554,14.52970907151327,99.29204635645358,15.46153178136051,0.6649689567410387,1000,97.97295223780547,94.67488315424963,97.27934915274794,1,36.99288416570805,36.99288416570805,36.83830946372876,45.14631779858314,1,4.210999589861973,95.2,2,1.084889097134742,1.182603909702352,54.22327927065923,11.48796461915848,1.264776620854321,28.33593339207312,3.725432184684859,13.59365183475885,17.31908401944371,3.264752170696866,1,1
490,150,0.5260026754626073,13.0903495802395,99.71202386708265,17.03400945642777,0.8435454719651257,1000,98.32435095538357,89.60034142801881,98.04120029178617,1,41.45558885445688,41.45558885445688,41.13108383215121,49.53765251141903,0,4.459614385173201,109.6,2,1.079160683259538,1.173004050591484,52.81539425879487,10.88541385581642,1.202558740864494,39.39531820618255,5.179451276246676,11.47269603017476,16.65214730642144,28.86664770837965,1,1
491,130,0.5514919598031789,8.585048909168691,98.25988759897474,17.47319952753186,0.8480182368152775,1000,95.28932764301645,67.60868758489565,93.63118623584674,1,27.69447099316348,27.69447099316348,42.27971550728188,50.71196440987001,0,3.646778423844203,95.2,2,1.08147000379596,1.151359227763346,34.14081997095045,8.320970665905163,1.031736470883809,27.17778239127426,3.573165698403944,7.664352532454684,11.23751823085863,33.40069954086395,1,1
492,160,0.5928452096377499,8.005111581914127,97.03096192074248,21.27321798904985,0.6129632428710116,1000,83.02515700831282,70.59505376657566,80.56010848137267,0,17.17826878405051,17.17826878405051,51.45898587025545,60.08597983240173,0,2.90124960955532,116.8,2,1.083627360760857,1.141456934643197,23.1701038972175,7.996054212277282,1.001132729893569,18.93352432835119,2.489261953237277,4.754028625090031,7.243290578327308,-75.82219337736819,1,1
493,140,0.4203950306667015,21.38752413764223,98.35818522767947,19.51015597806126,0.8502255046085687,1000,98.98248386736752,86.27754472721863,97.35737482522329,1,62.30147648275985,62.30147648275985,47.35653795539696,55.89879581546188,0,5.492264759848768,102.4,2,1.070007755275204,1.161782960825361,58.96574231599247,12.50893646560827,1.709779580098158,38.80241741347655,5.1015003697101,17.24172594501551,22.34322631472561,22.50799084901842,1,1
494,180,0.6371436283346266,14.92716398781538,98.17091268276202,15.62209528042376,0.7018489802654134,1000,99.11733007104087,93.9164530342106,97.30438755752655,1,39.46749285063229,39.46749285063229,37.29043797126002,45.60901932135494,1,4.34932801755334,130.6,3,1.082913933635993,1.181427859265033,60.54021095111585,11.72521636362817,1.273082178177941,36.04868032962437,4.739456154741237,14.50298803951234,19.24244419425358,5.284783024661944,1,1
495,240,0.6422057548560202,14.46315245939419,99.35155465946509,19.39940773131885,0.6371552428064402,1000,98.00045605068449,95.42499431550149,97.36497665972085,1,32.64767565236831,32.64767565236831,47.09033091638008,55.62696188456192,0,3.974635131919186,173.2,3,1.071611585116733,1.169987038973046,61.28314228773545,13.16108172214187,1.098933413281809,37.4652820756834,4.925702136640862,9.03513541120742,13.96083754784828,2.860698008625209,1,1
496,170,0.5860012387154623,17.80465952338278,97.67286379411318,20.22956555865519,0.6501956744489958,1000,98.21693192333831,92.750885406957,95.93129014023908,1,39.15359549491806,39.15359549491806,49.06056177482122,57.63846733881036,0,4.363471042057406,123.4,3,1.068548633500604,1.164949685452853,59.89501079945641,13.46851245725014,1.321946991540145,33.51473488346266,4.406308776507799,10.83562704123359,15.24193581774139,1.88796961229164,1,1
497,160,0.4027586353921331,13.17067384014279,97.27135751683421,17.03063965595886,0.8849605189796537,1000,98.53201035428722,73.57218335188195,95.84342406024284,1,42.67108229089634,42.67108229089634,41.12219034142106,49.52855904780506,0,4.524506948322964,116.8,2,1.078911677205199,1.158550297516515,46.88314285100058,10.66915773856588,1.234462378650066,41.16016790536334,5.411482731836515,11.80907978706459,17.22056251890111,31.07496334726375,1,1
498,230,0.6907427766936831,21.7167550403066,97.72482657610628,21.24212650149875,0.7442473119598114,1000,99.70970702643143,93.01603778180805,97.44113827112378,2,53.02754371071419,53.02754371071419,51.38873267815649,60.01430681679915,0,5.096737658967792,166,3,1.063268921337917,1.161768728856444,79.77866359555482,14.14338536751329,1.53547078552982,46.47207946685568,6.109859807317613,14.67519596346112,20.78505577077873,57.9866938606848,1,1
499,180,0.4816812787370756,8.311556915849447,99.02823396515446,15.41826702353545,0.8955040930408984,1000,97.09748828718038,69.57393297613751,96.15392787531744,1,29.81641320233028,29.81641320233028,36.7159112837362,45.02104954740884,1,3.780610155079815,130.6,3,1.086129196072559,1.160168159881505,37.52169632031212,8.172394216499544,1.017028387968478,30.69545048741531,4.03564680883982,10.9565379714163,14.99218478025612,36.9216598494784,1,1
500,190,0.3016295970182866,15.89045574717596,98.21405428812308,19.59959078868665,0.8045182276102015,1000,97.54689059883884,83.91637029243023,95.80475608911961,1,44.33026230255479,44.33026230255479,47.57074298096035,56.11751718704426,0,4.634054502550589,137.8,3,1.071505875262269,1.159392203043644,49.17932200808072,11.6494982026306,1.364046370991988,38.91561511862129,5.116382899540462,12.26825232469103,17.38463522423149,21.17929517306595,1,1
501,150,0.3963763249121606,17.85300941673666,99.47379663966403,15.53546546028368,0.7533404820157215,1000,98.65277945185457,94.39005172706423,98.13366521131407,1,50.89693158275351,50.89693158275351,37.04691009565653,45.35980218078123,1,4.93923569694232,109.6,2,1.083788467337473,1.18211673464709,57.44419182552652,11.15162103916634,1.600934012556017,36.4595354663349,4.793472831318147,18.70292579227582,23.49639862359397,9.351682460855141,1,1
502,160,0.4673656153441407,21.51306499744579,97.66475591058627,20.56870365344733,0.7916745877629379,1000,98.89849619117059,88.09405754373599,96.5889749043472,1,56.66697973755824,56.66697973755824,49.84920585400039,58.44339262828748,0,5.255464357616123,116.8,2,1.066553315236419,1.159811942246506,61.11036161447603,13.15612417716397,1.635212978210373,38.06218096861961,5.004178688515078,15.68239775243678,20.68657644095186,15.48144358660647,1,1
503,160,0.4900617924983613,14.18719598522782,97.03482777697261,16.49967431976646,0.6077421743018087,1000,96.69795133732623,90.86145093597949,93.83069054403532,1,31.66028383806856,31.66028383806856,39.70507680651906,48.07935761619717,1,3.895842884088288,116.8,2,1.082991002471752,1.175884737407502,46.94057656766676,11.95030827985326,1.187182426845479,28.67747446925802,3.770335880064541,11.63409896769559,15.40443484776013,-4.464791337191277,1,1
504,180,0.4198659093507565,9.557390109732747,99.68650345867771,17.16273332609423,0.7310072643464897,1000,93.39859484228474,81.42276256003265,93.10579347781058,1,26.84179914044,26.84179914044,41.46988309478274,49.88405674476144,0,3.588933666206797,130.6,3,1.084855102549675,1.165349992527882,35.20577157068603,9.216436802437181,1.036994048199344,33.46429656742617,4.399677460598643,7.428378439452969,11.82805590005161,18.4114387138998,1,1
505,260,0.6693563817664049,20.30002702097595,99.6631363288913,19.0632024556268,0.6746081059689866,1000,99.83515645527854,98.96820911182201,99.49884808218616,2,48.09324327347807,48.09324327347807,46.27561546381554,54.79492829484258,0,4.819903932142174,187,4,1.070438735487621,1.174036602109372,96.00866214182373,13.5079752092462,1.502817906201115,51.23480596864503,6.73603344878944,13.30964476512415,20.04567821391359,47.38643436977467,1,1
506,110,0.3245349037405103,20.97116450118646,97.88851777149665,17.83025951866247,0.7334474667396164,1000,97.03491855349662,86.96112313339668,94.98604349279682,1,54.30961951163563,54.30961951163563,43.1986468939233,51.65123037904124,0,5.109372790571278,81.39999999999999,2,1.078095785607541,1.168032313023602,46.72709696767428,11.2592597022174,1.862570458078731,36.02794697879943,4.736730262800751,15.03000616778012,19.76673643058087,8.859108948434036,1,1
507,100,0.5848730350590311,21.14477460233122,97.34392733863687,20.50771305609122,0.6447321039317642,1000,96.80149192135681,90.0109061170877,94.23037395864201,1,45.30282909188149,45.30282909188149,49.70804859411271,58.2993313254683,0,4.698035236315381,74.2,2,1.069382818852295,1.161675681907616,51.70351829151945,13.02235765951748,1.623728602391551,26.73102062838176,3.514428242067606,12.53740694174789,16.0518351838155,0.1128201755252853,1,1
508,240,0.5051671367975883,12.03049635290727,99.50889264957824,14.97665273422189,0.8853098375562345,1000,99.21534779517428,90.54057438073858,98.72809392940567,1,41.80909363560268,41.80909363560268,35.45238471532821,43.72770090837992,1,4.478106232863398,173.2,3,1.084961401632268,1.180731681350105,57.32098136704539,10.65043404484808,1.129578034308072,43.59336788983713,5.73138472371758,15.36344827462947,21.09483299834705,29.87799192728802,1,1
509,130,0.6087587730110623,8.061884120140224,99.10199113461411,21.2327806707453,0.7815665964523097,1000,90.92107090936406,65.69592344749047,90.10459163209417,0,22.53130196585856,22.53130196585856,51.36760119548546,59.99274805192397,0,3.322144599489291,95.2,2,1.07421420192309,1.136850560572453,29.56007594395794,7.935828408886161,1.015884379646227,19.8391703726406,2.608330659203114,6.235462714711472,8.843793373914586,-76.87777013418074,1,1
510,250,0.4008138438982889,13.88290036560595,99.17630919192271,18.3435145005174,0.7554471808925969,1000,97.95964391379997,91.42284207235653,97.15275933125675,1,37.99694507401997,37.99694507401997,44.49714823784512,52.97814721731703,0,4.277483011433936,179.8,3,1.075213650451553,1.170163736332837,54.32152387284889,11.77709016494293,1.17880564478749,43.40944405465871,5.707203562447064,10.51552789275145,16.22273145519851,16.64528006790443,1,1
511,200,0.6543523547955788,15.15431682495773,98.35567158496669,21.51506818241626,0.8145511148661375,1000,98.34864909867849,86.61062155519652,96.7314743157475,1,41.29602539046784,41.29602539046784,52.00303805635042,60.64099050435595,0,4.50275689526858,145,3,1.064060429036104,1.155333018661421,57.67011218892104,13.11724642630658,1.155297105234359,37.00907844567381,4.865723322373773,11.42853737339401,16.29426069576778,23.74451323022361,1,1
512,130,0.3093398768928833,18.28488516810164,97.83743270772915,15.54377313497663,0.7573248438655631,1000,97.71589387460372,87.14483016449951,95.60272191432145,1,51.46886951502371,51.46886951502371,37.07030577407608,45.38374499650843,1,4.966895600331473,95.2,2,1.084934222305233,1.175882575422898,46.56280844122043,10.63443927976745,1.719402846456563,34.28595232348885,4.507703646149452,18.91309391778738,23.42079756393683,8.349257272369233,1,1
513,250,0.394919945504982,11.13279257747531,98.19566212895467,16.54646342915855,0.8246331264515407,1000,97.59345044796298,81.93586693360132,95.83253486187051,1,34.69792540838421,34.69792540838421,39.83123770547905,48.20839322231075,1,4.078551157103301,179.8,3,1.081715322239349,1.16788540718453,44.61848303207005,10.30504676521069,1.080324314010786,40.10515831777209,5.272776636703506,12.75033099006759,18.02310762677109,23.24630050443533,1,1
514,240,0.4855028417874128,8.836543393459172,99.04179366128021,20.54658042147756,0.6660066785210743,1000,88.06848445691908,75.00258157788367,87.22460665643844,0,21.13254835269059,21.13254835269059,49.79803739770443,58.39117198616179,0,3.209137544482586,173.2,3,1.080000172903711,1.148068504267838,28.8099906793528,8.823462265396845,1.00148253912907,28.5239239663787,3.750148015508041,5.848362314779279,9.598510330287318,-78.00597674530719,1,1
515,120,0.4275741976392455,8.498316742356867,99.66005474995654,20.78411184811778,0.7676539879920893,1000,90.92511236132211,69.34037031474902,90.6160167607531,0,23.54930276393972,23.54930276393972,50.34542576664643,58.94978642481817,0,3.390553665590053,88,2,1.07571812469774,1.141898197880704,30.34421688290677,8.176615133049124,1.039344105607644,19.75624055911699,2.597427563402599,6.517191042244438,9.114618605647037,-77.19356091645659,1,1
516,200,0.5490006434222683,14.3600094624348,98.5232998724001,16.35848690582998,0.815882021414442,1000,99.17627283673143,90.48279592789244,97.7117366892026,1,43.767889360212,43.767889360212,39.32284282033169,47.68839251653702,1,4.580322303727111,145,3,1.080363393737245,1.176035003942759,58.82638375189858,11.44902879977533,1.254255685226033,40.5261336937531,5.328123859360311,16.08324041023257,21.41136426959288,18.94942350863523,1,1
517,160,0.5883687876654788,12.41023676460236,99.50142841051647,18.42230145373382,0.6889047266315902,1000,95.87763075574438,89.92392017793796,95.39961212812632,1,31.27406392153737,31.27406392153737,44.69420511124451,53.17948376398783,0,3.881260152274793,116.8,2,1.077546977673177,1.168614054925015,46.29339939658118,11.34862191619488,1.093545705923335,29.34885815717288,3.85860522925528,8.65499294340573,12.51359817266101,11.63825323277837,1,1
518,210,0.5224702236087061,23.95032004117966,98.5029917253846,14.28330932749994,0.8685109253772302,1000,99.96687155455926,90.80557276590669,98.47035921551337,2,78.79942632001328,78.79942632001328,33.41403837656628,41.64049877767008,1,6.152863121627513,151.6,3,1.086347658403212,1.183290525148407,82.05086843518234,11.19813253600772,2.138778047515256,58.13467878915402,7.643185788544283,28.95616252506089,36.59934831360517,68.44960634128329,1,1
519,150,0.5211344864868559,15.50300210506096,99.03199589012043,15.43740425791591,0.6216787262706086,1000,97.99976798515435,95.23011874040748,97.05112620338559,1,36.67317058351207,36.67317058351207,36.77008151568924,45.07649040734879,1,4.192805886644593,109.6,2,1.084936664301296,1.183148847923429,55.15137291164555,11.91949154463322,1.300642904691789,30.18253728052318,3.968212172314297,13.47616775042124,17.44437992273554,-3.013084906185739,1,1
520,170,0.3383908634295687,13.66218259039149,97.22321059201064,15.03245656217448,0.8008218428027351,1000,98.02793178117797,83.02223974504068,95.30590255460719,1,41.5321234909138,41.5321234909138,35.61349742585281,43.89263592965989,1,4.463042425027795,123.4,3,1.086263239007256,1.173952778798472,45.19062170876151,10.30776149141569,1.325426728370593,35.99674588601094,4.732628137288835,15.26167097879446,19.99429911608329,16.97430903271338,1,1
521,150,0.4442899650209583,9.935567956674845,98.3297922909278,15.30061403826997,0.8808834206965752,1000,97.64550808679169,73.76767172314224,96.01462528316338,1,34.28073975164639,34.28073975164639,36.38182720315166,44.67911474770744,1,4.054011699163087,109.6,2,1.085840009035799,1.164552410233052,40.55505072728562,9.132891398389646,1.087888547369208,29.02915405307105,3.816572523202618,12.59702916740499,16.41360169060761,32.64034018678879,1,1
522,160,0.3004941618709825,23.62049635817111,98.18072424881437,15.63661620863155,0.6051506404508371,1000,98.05929690471116,94.44637355815641,96.27532789434062,1,52.59417615260981,52.59417615260981,37.33116440323067,45.65069591594624,1,5.020761201866372,116.8,2,1.084192173756321,1.181823765076003,54.5080050344772,12.18767044197733,1.938064905071302,38.35959839875267,5.043281281366808,19.32660659687902,24.36988787824582,-12.89481932447734,1,1
523,160,0.4483246495205909,16.8258414603658,97.01832915265599,15.64599324516766,0.8616840798331658,1000,99.36301760041603,81.08774782915589,96.40033947158314,1,53.57020285346848,53.57020285346848,37.35744965564004,45.67759421778885,1,5.06712195401502,116.8,2,1.082524800244522,1.170147851259287,55.03209996209252,11.16141780239271,1.507500369420702,38.76894479968377,5.097099598752472,19.68526387522122,24.78236347397369,20.04829203625205,1,1
